,ts_code,ann_date,end_date,bps,diluted_eps,diluted_roe,open_net_assets,operate_profit,total_assets,yoy_sales,yoy_tp
1609,300588.SZ,20200227,20191231,,0.059,2.37,,7451300.0,936117300.0,,
1610,300589.SZ,20200226,20191231,,0.17,9.5,,36791100.0,824346900.0,,
1611,300590.SZ,20200221,20191231,,1.0042,17.37,,169017200.0,1181833900.0,,
1612,300591.SZ,20200229,20191231,,0.08,4.86,,31509800.0,1265509100.0,,
1613,300592.SZ,20200229,20191231,,0.07,1.64,,10377905.97,1120558545.81,,
1614,300593.SZ,20200228,20191231,,0.4,10.5,,79688060.75,1421310967.05,,
1615,300594.SZ,20200227,20191231,,1.07,14.18,,90820600.0,1125819000.0,,
1616,300595.SZ,20200226,20191231,,0.7686,26.12,,333129962.1,1604126373.12,,
1617,300596.SZ,20200229,20191231,,1.28,18.26,,291190047.86,3154148914.53,,
1618,300597.SZ,20200228,20191231,,0.17,5.32,,49649200.0,1093160900.0,,
1619,300598.SZ,20200226,20191231,,2.0806,30.66,,159198800.0,832277900.0,,
1620,300599.SZ,20200227,20191231,,0.77,15.07,,290614037.62,1977498107.71,,
1621,300600.SZ,20200227,20191231,,0.28,7.52,,103754790.07,2038500639.55,,
1622,300601.SZ,20200229,20191231,,0.9043,25.48,,657527000.0,3950375600.0,,
1623,300602.SZ,20200228,20191231,,1.19,26.85,,410389925.16,3603615357.88,,
1624,300603.SZ,20200228,20191231,,0.46,5.86,,245372000.0,3722495000.0,,
1625,300604.SZ,20200229,20191231,,0.04,1.9,,-6305130.83,1327538074.95,,
1626,300605.SZ,20200228,20191231,,0.3648,11.54,,68058000.0,856463200.0,,
1627,300606.SZ,20200218,20191231,,0.7,11.6,,89084200.0,793750300.0,,
1628,300607.SZ,20200227,20191231,,1.32,19.79,,230755813.26,2675167626.05,,
1629,300608.SZ,20200227,20191231,,0.58,11.96,,87899079.27,1618236111.96,,
1630,300609.SZ,20200228,20191231,,0.6858,13.25,,68177391.12,730267607.79,,
1631,300610.SZ,20200228,20191231,,0.645,12.12,,109369700.0,1010372400.0,,
1632,300611.SZ,20200229,20191231,,0.12,3.19,,22378687.15,1132185991.95,,
1633,300612.SZ,20200229,20191231,,0.07,2.84,,16674020.87,587374237.96,,
1634,300613.SZ,20200220,20191231,,2.02,8.08,,74547564.25,1292832501.94,,
1635,300615.SZ,20200228,20191231,,0.09,3.57,,13824586.68,544168760.85,,
1636,300616.SZ,20200229,20191231,,2.66,16.08,,621601515.31,6108555032.9,,
1637,300618.SZ,20200229,20191231,,0.04,5.11,,-23037200.0,3477628800.0,,
1638,300619.SZ,20200229,20191231,,0.5538,8.7,,48657134.21,1119877658.57,,
1639,300621.SZ,20200229,20191231,,0.41,8.99,,100951190.57,2711200037.87,,
1640,300622.SZ,20200225,20191231,,0.53,12.44,,87346020.45,665843239.0,,
1641,300623.SZ,20200226,20191231,,0.7,13.38,,221569200.0,2455151000.0,,
1642,300624.SZ,20200228,20191231,,1.07,12.73,,84953886.35,903376197.7,,
1643,300625.SZ,20200228,20191231,,0.89,11.4,,291529907.47,3063132095.45,,
1644,300626.SZ,20200229,20191231,,0.13,4.29,,24972066.11,994819296.6,,
1645,300627.SZ,20200228,20191231,,0.5759,14.77,,159415810.21,1603556184.56,,
1646,300628.SZ,20200226,20191231,,2.0942,31.84,,1358245000.0,4823671100.0,,
1647,300629.SZ,20200228,20191231,,-0.22,-5.45,,-27150812.03,1097817668.99,,
1648,300630.SZ,20200227,20191231,,1.09,29.79,,335477100.0,1733771300.0,,
1649,300631.SZ,20200221,20191231,,0.5377,8.56,,73744818.19,1287655100.93,,
1650,300632.SZ,20200229,20191231,,0.96,24.56,,204651500.0,1284064900.0,,
1651,300633.SZ,20200229,20191231,,0.28,8.35,,127440994.78,2452911784.72,,
1652,300634.SZ,20200228,20191231,,0.35,10.68,,147264900.0,1703522600.0,,
1653,300635.SZ,20200229,20191231,,0.4458,9.68,,83046733.06,1236332111.16,,
1654,300636.SZ,20200228,20191231,,0.5996,7.05,,51681180.27,1015711377.14,,
1655,300637.SZ,20200228,20191231,,0.44,13.77,,109962527.41,1111376140.95,,
1656,300638.SZ,20200228,20191231,,1.4,29.75,,170228800.0,1930442800.0,,
1657,300639.SZ,20200220,20191231,,0.7,14.6,,158687249.15,1302773234.05,,
1658,300640.SZ,20200229,20191231,,0.2431,16.6,,52828726.63,408679090.7,,
1659,300641.SZ,20200228,20191231,,0.09,3.32,,52918000.0,1700448500.0,,
1660,300642.SZ,20200225,20191231,,1.731,14.23,,180382285.06,1243973127.62,,
1661,300643.SZ,20200229,20191231,,0.11,4.94,,22826933.47,960680558.47,,
1662,300644.SZ,20200229,20191231,,0.45,4.2,,30291457.47,1030964072.33,,
1663,300645.SZ,20200229,20191231,,0.37,7.82,,52972043.38,1290548005.22,,
1664,300647.SZ,20200228,20191231,,0.04,1.77,,16105588.74,1297866941.7,,
1665,300648.SZ,20200229,20191231,,0.019,0.49,,-108700.0,921731700.0,,
1666,300649.SZ,20200229,20191231,,0.51,16.83,,73774129.79,975818266.4,,
1667,300650.SZ,20200228,20191231,,0.48,9.78,,59566543.12,834593802.36,,
1668,300651.SZ,20200229,20191231,,0.34,6.59,,52005800.0,898176800.0,,
1669,300652.SZ,20200228,20191231,,0.72,8.49,,73927082.96,1484875678.92,,
1670,300653.SZ,20200227,20191231,,1.34,20.23,,123495838.45,681477827.09,,
1671,300654.SZ,20200225,20191231,,0.24,7.13,,48753616.64,719272648.96,,
1672,300655.SZ,20200228,20191231,,0.2079,5.76,,45757370.39,1301172770.42,,
1673,300656.SZ,20200228,20191231,,0.5135,10.69,,59525683.52,646150780.9,,
1674,300657.SZ,20200228,20191231,,0.96,19.8,,229334230.43,3540860336.43,,
1675,300658.SZ,20200229,20191231,,0.53,10.01,,81619500.0,1518392200.0,,
1676,300659.SZ,20200229,20191231,,0.95,24.21,,139390168.66,747415432.34,,
1677,300660.SZ,20200227,20191231,,0.925,10.73,,266355500.0,3262379600.0,,
1678,300661.SZ,20200229,20191231,,1.7041,18.27,,189063300.0,1385970300.0,,
1679,300662.SZ,20200228,20191231,,0.8336,18.9717,,218608545.47,1683709268.59,,
1680,300663.SZ,20200228,20191231,,0.16,5.73,,41334565.65,1506375193.43,,
1681,300664.SZ,20200229,20191231,,0.6047,9.19,,374965400.0,6243712100.0,,
1682,300665.SZ,20200229,20191231,,0.173,4.75,,25769374.26,1000408958.03,,
1683,300666.SZ,20200228,20191231,,0.29,9.85,,61252285.44,1459441666.85,,
1684,300667.SZ,20200229,20191231,,0.32,7.77,,33289400.0,1435423300.0,,
1685,300668.SZ,20200225,20191231,,0.79,18.43,,97698200.0,572861300.0,,
1686,300669.SZ,20200227,20191231,,0.65,11.19,,64156332.35,572764899.62,,
1687,300670.SZ,20200229,20191231,,0.1168,5.63,,39803551.11,1249105992.87,,
1688,300671.SZ,20200227,20191231,,0.27,6.66,,39661014.82,1040072803.58,,
1689,300672.SZ,20200229,20191231,,0.38,6.39,,64970900.0,1921211400.0,,
1690,300673.SZ,20200229,20191231,,0.35,5.36,,64373700.0,1374359800.0,,
1691,300674.SZ,20200229,20191231,,0.69,15.74,,290598583.14,3973812123.87,,
1692,300675.SZ,20200229,20191231,,0.2416,7.8,,36363800.0,1062463400.0,,
1693,300676.SZ,20200229,20191231,,0.7528,7.13,,354181863.03,5932886736.51,,
1694,300677.SZ,20200314,20191231,,0.89,12.85,,199072182.62,2990085288.72,,
1695,300678.SZ,20200225,20191231,,0.2099,6.45,,42356381.61,862113884.95,,
1696,300679.SZ,20200228,20191231,,0.74,5.4,,195942677.35,4213622189.88,,
1697,300680.SZ,20200228,20191231,,0.42,5.75,,31555399.71,998672284.07,,
1698,300681.SZ,20200229,20191231,,-1.02,-13.59,,-96502557.18,947155436.25,,
1699,300682.SZ,20200229,20191231,,1.8973,16.27,,1124811423.04,5952220150.01,,
1700,300683.SZ,20200228,20191231,,0.67,4.03,,81792439.73,2165832141.56,,
1701,300684.SZ,20200227,20191231,,0.5046,17.36,,146975957.89,1038764495.19,,
1702,300685.SZ,20200227,20191231,,0.94,16.26,,162329000.0,1046774100.0,,
1703,300686.SZ,20200229,20191231,,0.6305,19.06,,174679434.54,1792934071.58,,
1704,300687.SZ,20200229,20191231,,0.3162,7.74,,70681641.78,1330488856.24,,
1705,300688.SZ,20200228,20191231,,0.16,4.09,,19013058.56,481550912.72,,
1706,300689.SZ,20200228,20191231,,0.72,8.32,,58193000.0,707130000.0,,
1707,300690.SZ,20200228,20191231,,1.42,16.42,,174730200.0,1316450900.0,,
1708,300691.SZ,20200229,20191231,,0.35,8.95,,84814000.0,1614866700.0,,
1709,300692.SZ,20200229,20191231,,0.58,11.58,,115160100.0,2667064800.0,,
1710,300693.SZ,20200228,20191231,,0.45,9.79,,71551293.43,1050581649.01,,
1711,300694.SZ,20200229,20191231,,0.51,9.27,,124019300.0,2028772900.0,,
1712,300695.SZ,20200229,20191231,,3.25,12.03,,250155630.71,2217541695.14,,
1713,300696.SZ,20200227,20191231,,0.64,9.63,,91880275.62,917200631.1,,
1714,300697.SZ,20200227,20191231,,0.615,16.06,,154536187.27,1234830343.98,,
1715,300698.SZ,20200229,20191231,,0.0231,0.81,,8853800.0,780542300.0,,
1716,300699.SZ,20200224,20191231,,1.0,17.27,,622902700.0,4058929200.0,,
1717,300700.SZ,20200229,20191231,,-0.5563,-8.41,,-62085700.0,1143702900.0,,
1718,300701.SZ,20200227,20191231,,0.69,16.43,,96749100.0,581221800.0,,
1719,300702.SZ,20200229,20191231,,3.25,33.42,,687471300.0,2832233300.0,,
1720,300703.SZ,20200220,20191231,,0.64,17.06,,134041800.0,1130077500.0,,
1721,300705.SZ,20200227,20191231,,0.24,7.71,,66713488.48,1066868979.96,,
1722,300706.SZ,20200227,20191231,,0.1,3.37,,15485400.0,710039800.0,,
1723,300707.SZ,20200228,20191231,,0.2424,5.92,,44334766.84,883811857.2,,
1724,300709.SZ,20200227,20191231,,1.88,12.31,,195191315.11,2192977995.92,,
1725,300710.SZ,20200229,20191231,,0.15,1.8,,12317861.59,946139242.62,,
1726,300711.SZ,20200226,20191231,,0.0984,3.01,,16089569.11,737555204.55,,
1727,300712.SZ,20200229,20191231,,0.4107,7.8,,88096121.68,2330395589.9,,
1728,300713.SZ,20200228,20191231,,-0.1291,-2.61,,-49693700.0,978045600.0,,
1729,300715.SZ,20200219,20191231,,0.92,24.39,,146942631.03,2061008973.32,,
1730,300716.SZ,20200229,20191231,,0.15,2.91,,23645952.95,1904799061.03,,
1731,300717.SZ,20200221,20191231,,0.51,9.21,,56682970.49,646877283.34,,
1732,300718.SZ,20200228,20191231,,0.66,11.28,,151377100.0,1328335600.0,,
1733,300719.SZ,20200229,20191231,,0.2987,7.86,,86803700.0,1298500900.0,,
1734,300720.SZ,20200228,20191231,,0.43,10.0,,53025752.22,519942926.45,,
1735,300721.SZ,20200228,20191231,,0.0859,0.8,,3754800.0,1744156500.0,,
1736,300722.SZ,20200228,20191231,,0.36,9.37,,45417062.81,525945565.11,,
1737,300723.SZ,20200228,20191231,,0.92,11.02,,191692740.16,1834117464.15,,
1738,300724.SZ,20200228,20191231,,1.21,16.24,,427549942.7,5999259285.26,,
1739,300725.SZ,20200229,20191231,,1.05,22.65,,161969046.65,1029247478.57,,
1740,300726.SZ,20200225,20191231,,0.7331,17.78,,366340679.4,1974282040.07,,
1741,300727.SZ,20200222,20191231,,0.4,9.43,,63260300.0,717533100.0,,
1742,300729.SZ,20200228,20191231,,0.69,7.84,,60771953.18,1480462797.32,,
1743,300730.SZ,20200229,20191231,,0.23,8.34,,40636757.0,651853247.75,,
1744,300731.SZ,20200228,20191231,,0.4,9.36,,47184575.13,705784077.57,,
1745,300732.SZ,20200229,20191231,,1.38,12.07,,304362432.17,4078027072.37,,
1746,300733.SZ,20200227,20191231,,0.16,2.23,,23967000.0,1536702000.0,,
1747,300735.SZ,20200228,20191231,,0.93,21.81,,435134809.38,2661415255.22,,
1748,300736.SZ,20200225,20191231,,-0.63,-24.3,,-94965441.28,358603538.85,,
1749,300737.SZ,20200228,20191231,,0.6,11.94,,429235800.0,6257516600.0,,
1750,300738.SZ,20200229,20191231,,0.86,16.21,,103405527.58,1627039769.43,,
1751,300739.SZ,20200228,20191231,,0.47,10.27,,149968063.18,1802662051.82,,
1752,300740.SZ,20200229,20191231,,0.07,2.18,,19754900.58,1847905316.21,,
1753,300741.SZ,20200229,20191231,,2.01,15.5,,1447352709.0,8378706552.0,,
1754,300742.SZ,20200229,20191231,,-10.04,-106.91,,-758188209.13,1754277665.63,,
1755,300743.SZ,20200229,20191231,,0.27,6.82,,30131100.0,520424300.0,,
1756,300745.SZ,20200228,20191231,,0.23,2.47,,27094283.93,1535703875.82,,
1757,300746.SZ,20200228,20191231,,0.42,8.57,,103284100.0,2420599600.0,,
1758,300747.SZ,20200229,20191231,,1.7,15.05,,381479806.41,3014303283.87,,
1759,300748.SZ,20200227,20191231,,0.38,13.4,,178491079.93,2826171412.95,,
1760,300749.SZ,20200228,20191231,,0.38,10.27,,89587500.0,1188888900.0,,
1761,300750.SZ,20200228,20191231,,1.99,12.1,,5530868700.0,101482293700.0,,
1762,300751.SZ,20200229,20191231,,4.77,20.02,,276720547.67,4005131754.11,,
1763,300752.SZ,20200229,20191231,,0.73,10.68,,94430900.0,1900698900.0,,
1764,300753.SZ,20200227,20191231,,1.2974,16.49,,123258100.0,758300200.0,,
1765,300755.SZ,20200204,20191231,,0.77,13.83,,385526135.41,4139855193.56,,
1766,300756.SZ,20200229,20191231,,1.53,10.72,,132082801.92,1703049365.65,,
1767,300757.SZ,20200229,20191231,,0.97,14.66,,116299978.13,1433809547.42,,
1768,300758.SZ,20200227,20191231,,1.06,10.84,,155485792.54,1459599010.89,,
1769,300759.SZ,20200228,20191231,,0.8284,16.7,,631487023.57,9935038258.59,,
1770,300760.SZ,20200228,20191231,,3.85,27.91,,5378792300.0,25634149100.0,,
1771,300761.SZ,20200222,20191231,,4.97,33.98,,1969287300.0,8581224200.0,,
1772,300762.SZ,20200229,20191231,,0.9,12.8,,99789952.69,1672663934.99,,
1773,300763.SZ,20200227,20191231,,1.67,16.8,,146695215.63,1280582569.16,,
1774,300765.SZ,20200225,20191231,,1.45,13.75,,332966700.0,2855127800.0,,
1775,300766.SZ,20200228,20191231,,0.28,7.29,,111217967.73,1833966808.65,,
1776,300767.SZ,20200228,20191231,,1.2031,10.71,,103877978.86,1106602383.22,,
1777,300768.SZ,20200228,20191231,,0.65,17.59,,271209046.43,2118562751.6,,
1778,300769.SZ,20200228,20191231,,2.52,12.34,,114856839.06,1691059441.27,,
1779,300770.SZ,20200228,20191231,,3.29,23.87,,390189317.59,2695585161.59,,
1780,300771.SZ,20200229,20191231,,3.12,23.22,,334063038.91,1866390792.95,,
1781,300772.SZ,20200229,20191231,,0.41,8.31,,114090000.0,11579278900.0,,
1782,300773.SZ,20200228,20191231,,2.08,19.47,,896129872.19,11187051493.89,,
1783,300775.SZ,20200228,20191231,,0.4,11.92,,225673300.0,2264125900.0,,
1784,300776.SZ,20200229,20191231,,5.15,31.49,,355005857.86,2210097513.35,,
1785,300777.SZ,20200225,20191231,,0.36,16.58,,151364718.3,1204225479.74,,
1786,300778.SZ,20200229,20191231,,1.4541,15.77,,112680790.73,1204265136.78,,
1787,300779.SZ,20200229,20191231,,0.48,8.31,,42323609.92,922101111.87,,
1788,300780.SZ,20200229,20191231,,0.51,8.59,,80335500.0,1160836400.0,,
1789,300781.SZ,20200229,20191231,,0.71,11.01,,63099196.68,716002474.14,,
1790,300782.SZ,20200226,20191231,,5.7044,44.76,,564635500.0,1909981900.0,,
1791,300783.SZ,20200229,20191231,,0.66,17.07,,310854125.73,4813732150.68,,
1792,300785.SZ,20200229,20191231,,2.56,23.06,,129266332.8,1036255868.11,,
1793,300786.SZ,20200229,20191231,,1.59,13.01,,84298726.17,977430163.84,,
1794,300787.SZ,20200227,20191231,,1.72,16.43,,120401000.0,1523807500.0,,
1795,300788.SZ,20200228,20191231,,1.55,20.51,,240362467.23,2702346379.5,,
1796,300789.SZ,20200227,20191231,,2.19,19.84,,91576100.0,857360800.0,,
1797,300790.SZ,20200222,20191231,,1.11,13.19,,119040367.43,2148089060.13,,
1798,300791.SZ,20200228,20191231,,2.19,12.86,,148912928.29,2359426233.98,,
1799,300792.SZ,20200229,20191231,,3.36,33.15,,269905900.0,1437452100.0,,
1800,300793.SZ,20200222,20191231,,0.93,17.19,,138927347.04,2026639835.72,,
1801,300795.SZ,20200227,20191231,,0.83,20.91,,83066808.48,660066621.66,,
1802,300796.SZ,20200229,20191231,,0.68,10.5,,62085255.86,1198686880.52,,
1803,300797.SZ,20200226,20191231,,0.35,14.5,,70838800.0,993351000.0,,
1804,300798.SZ,20200225,20191231,,0.26,9.73,,108768263.34,1511285060.05,,
1805,300799.SZ,20200228,20191231,,1.64,28.22,,99256500.0,725979500.0,,
1806,300800.SZ,20200225,20191231,,3.72,32.0,,261645235.72,2054516680.94,,
1807,300801.SZ,20200227,20191231,,1.8553,19.62,,204813600.0,1944534900.0,,
1808,300802.SZ,20200229,20191231,,1.13,18.81,,106189170.54,1118251801.64,,
1809,300803.SZ,20200229,20191231,,0.34,15.88,,152596800.0,1501399100.0,,
1810,300805.SZ,20200227,20191231,,0.57,19.44,,287117200.0,2458399000.0,,
1811,300806.SZ,20200226,20191231,,1.24,14.62,,112229571.18,2109485163.0,,
1812,300807.SZ,20200229,20191231,,1.51,19.98,,77834900.0,932205500.0,,
1813,300808.SZ,20200228,20191231,,0.64,12.09,,96480300.0,1459603000.0,,
1814,300809.SZ,20200226,20191231,,1.17,20.85,,166955100.0,1678323200.0,,
1815,300810.SZ,20200227,20191231,,1.37,15.16,,94803200.0,1096931000.0,,
1816,300811.SZ,20200227,20191231,,1.94,20.89,,97834500.0,923470700.0,,
1817,300812.SZ,20200229,20191231,,1.62,30.3,,109685695.68,1143787572.1,,
1818,300813.SZ,20200229,20191231,,0.94,17.19,,40596200.0,277298700.0,,
1819,300815.SZ,20200228,20191231,,3.01,37.3,,425939000.0,2656486600.0,,
1820,300816.SZ,20200224,20191231,,1.72,41.74,,113985014.42,578087117.26,,
1821,300817.SZ,20200226,20191231,,1.07,14.52,,76334100.0,622501900.0,,
1822,300818.SZ,20200228,20191231,,1.33,14.6,,83508699.51,612878886.3,,
1823,300820.SZ,20200226,20191231,,2.34,23.31,,128755800.0,769636400.0,,
1824,600000.SH,20200122,20191231,,1.95,12.3,,69864000000.0,7004796000000.0,,
1825,600007.SH,20200327,20191231,,0.97,13.52,,1283180000.0,11802420000.0,,
1826,600009.SH,20200222,20191231,,2.61,16.7,,6674569300.0,37171208300.0,,
1827,600015.SH,20200311,20191231,,1.37,10.61,,27497000000.0,3020789000000.0,,
1828,600018.SH,20200110,20191231,,0.3884,11.4,,11670000000.0,141850000000.0,,
1829,600030.SH,20200114,20191231,,1.01,7.8,,17089000000.0,791804000000.0,,
1830,600036.SH,20200118,20191231,,3.62,16.84,,117119000000.0,7417124000000.0,,
1831,600037.SH,20200328,20191231,,0.427,4.48,,604626553.86,16296518985.01,,
1832,600048.SH,20200109,20191231,,2.23,18.81,,50314163300.0,1028382159600.0,,
1833,600073.SH,20200415,20191231,,0.39,8.31,,715260000.0,13729240000.0,,
1834,600098.SH,20200326,20191231,,0.293,4.8078,,1154126500.0,42275000000.0,,
1835,600101.SH,20200115,20191231,,0.234,4.39,,122284500.0,3289685900.0,,
1836,600170.SH,20200214,20191231,,0.39,13.51,,5316000000.0,259059000000.0,,
1837,600183.SH,20200221,20191231,,0.67,19.79,,1814201100.0,15544845000.0,,
1838,600188.SH,20200328,20191231,,1.7646,13.84,,13521247000.0,207836411000.0,,
1839,600217.SH,20200317,20191231,,0.2883,24.85,,491402700.0,5726935600.0,,
1840,600261.SH,20200221,20191231,,0.32,12.91,,567346600.0,6369810300.0,,
1841,600284.SH,20200310,20191231,,0.4208,6.84,,443888800.0,14484707900.0,,
1842,600292.SH,20200117,20191231,,0.16,2.45,,172730000.0,9069680000.0,,
1843,600299.SH,20200214,20191231,,0.37,7.24,,1589000000.0,21127000000.0,,
1844,600323.SH,20200229,20191231,,1.17,14.44,,1066233100.0,21125636400.0,,
1845,600325.SH,20200120,20191231,,1.3,21.36,,4372416400.0,234327438500.0,,
1846,600388.SH,20200218,20191231,,0.82,16.2,,1046161100.21,21806719833.16,,
1847,600420.SH,20200115,20191231,,0.6307,9.14,,1006389374.04,17595229450.0,,
1848,600436.SH,20200118,20191231,,2.28,24.68,,1633494600.0,8751107600.0,,
1849,600479.SH,20200118,20191231,,0.7029,13.51,,430773592.55,3730090092.95,,
1850,600547.SH,20200328,20191231,,0.42,5.49,,2142454200.0,58163529100.0,,
1851,600549.SH,20200121,20191231,,0.1895,3.64,,577849900.0,23351462900.0,,
1852,600556.SH,20200328,20191231,,0.19,18.24,,310006600.0,1955315500.0,,
1853,600606.SH,20200108,20191231,,1.22,19.51,,31259276800.0,1091385376100.0,,
1854,600612.SH,20200317,20191231,,2.6916,21.16,,2462273876.2,17180999962.74,,
1855,600639.SH,20200321,20191231,,0.9666,11.62,,1436728392.89,24604970339.26,,
1856,600644.SH,20200121,20191231,,0.1657,6.36,,152539500.0,3751136100.0,,
1857,600648.SH,20200326,20191231,,0.77,7.9,,1327624000.0,34847906000.0,,
1858,600651.SH,20200331,20191231,,-1.676,,,-1756495327.03,9897547911.61,,
1859,600660.SH,20200328,20191231,,1.16,14.11,,3415937939.0,38826279607.0,,
1860,600667.SH,20200403,20191231,,0.3,9.45,,826741010.74,20054227712.15,,
1861,600674.SH,20200111,20191231,,0.6657,11.43,,3000676524.31,37463996845.16,,
1862,600745.SH,20200404,20191231,,1.76,19.27,,1537113600.0,64622152800.0,,
1863,600751.SH,20200411,20191231,,0.18,3.81,,1498295000.0,127716466000.0,,
1864,600809.SH,20200207,20191231,,2.33,31.71,,3051916585.92,15928891601.96,,
1865,600830.SH,20200313,20191231,,0.06,1.26,,35419261.39,2944259600.71,,
1866,600850.SH,20200318,20191231,,0.7552,13.09,,393436300.0,6991756200.0,,
1867,600872.SH,20200229,20191231,,0.9012,19.42,,930945243.71,5953726937.24,,
1868,600880.SH,20200319,20191231,,0.06,2.34,,70812565.75,3243887481.0,,
1869,600895.SH,20200327,20191231,,0.38,6.42,,854189768.93,25617134355.01,,
1870,600900.SH,20200117,20191231,,0.98,14.78,,26930000000.0,296507000000.0,,
1871,600908.SH,20200121,20191231,,0.67,11.19,,1462000000.0,161879000000.0,,
1872,600909.SH,20200312,20191231,,0.31,8.63,,1493127400.0,50963424400.0,,
1873,600917.SH,20200410,20191231,,0.26,9.96,,474472600.0,8627638100.0,,
1874,600919.SH,20200118,20191231,,1.18,12.65,,15679000000.0,2065058000000.0,,
1875,600928.SH,20200122,20191231,,0.61,11.94,,3188000000.0,278283000000.0,,
1876,600929.SH,20200220,20191231,,0.1612,6.06,,197286300.0,3741174100.0,,
1877,600958.SH,20200215,20191231,,0.35,4.57,,2726857400.0,262912231900.0,,
1878,600980.SH,20200404,20191231,,0.3,7.53,,54068662.98,844976188.89,,
1879,600999.SH,20200311,20191231,,0.97,9.51,,8794148600.0,381771888100.0,,
1880,601016.SH,20200111,20191231,,0.141,8.2,,737395128.59,23508548305.4,,
1881,601018.SH,20200116,20191231,,0.26,8.57,,4665058000.0,71381505000.0,,
1882,601038.SH,20200328,20191231,,0.06,1.52,,143696500.0,11629022400.0,,
1883,601066.SH,20200117,20191231,,0.67,11.51,,7165010000.0,285669620000.0,,
1884,601098.SH,20200212,20191231,,0.71,9.46,,1453394800.0,21780855300.0,,
1885,601108.SH,20200118,20191231,,0.51,9.22,,2221560600.0,65027974700.0,,
1886,601116.SH,20200121,20191231,,0.29,4.99,,204339599.81,4564413950.14,,
1887,601128.SH,20200111,20191231,,0.69,11.71,,2286000000.0,184495000000.0,,
1888,601139.SH,20200409,20191231,,0.37,10.35,,1319180000.0,23453830000.0,,
1889,601166.SH,20200116,20191231,,3.1,14.02,,74265000000.0,7143697000000.0,,
1890,601211.SH,20200123,20191231,,0.9,6.74,,11468780000.0,561140270000.0,,
1891,601225.SH,20200227,20191231,,1.19,20.88,,19645919400.0,126636767000.0,,
1892,601229.SH,20200114,20191231,,1.36,12.94,,22230000000.0,2237082000000.0,,
1893,601231.SH,20200110,20191231,,,,,,,,
1894,601366.SH,20200116,20191231,,0.32,5.9,,408466016.68,12151372411.16,,
1895,601375.SH,20200331,20191231,,0.02,0.59,,113735300.0,43569902400.0,,
1896,601577.SH,20200120,20191231,,1.48,15.61,,6484262000.0,601997736000.0,,
1897,601633.SH,20200222,20191231,,0.4922,8.45,,4872000000.0,113476000000.0,,
1898,601678.SH,20200115,20191231,,0.3,7.48,,628032000.0,10755896900.0,,
1899,601699.SH,20200420,20191231,,0.8,9.5,,3080720900.0,74264191900.0,,
1900,601727.SH,20200401,20191231,,0.23,5.79,,6927857000.0,280523589000.0,,
1901,601818.SH,20200123,20191231,,0.68,11.77,,45303000000.0,4733429000000.0,,
1902,601828.SH,20200331,20191231,,1.26,10.25,,6197150000.0,122294420000.0,,
1903,601838.SH,20200107,20191231,,1.54,16.64,,6229000000.0,558075000000.0,,
1904,601860.SH,20200204,20191231,,0.39,10.79,,1640000000.0,201321000000.0,,
1905,601865.SH,20200327,20191231,,0.37,17.0,,845956439.03,9392280569.91,,
1906,601869.SH,20200328,20191231,,1.06,9.45,,877794590.0,13775899600.0,,
1907,601872.SH,20200403,20191231,,0.27,7.68,,1683622372.17,54817643675.14,,
1908,601878.SH,20200121,20191231,,0.29,6.9,,1298670319.42,67440796054.02,,
1909,601881.SH,20200123,20191231,,0.5,7.49,,6706600000.0,318076550000.0,,
1910,601888.SH,20200118,20191231,,2.3836,25.87,,7143082200.0,32615141200.0,,
1911,601901.SH,20200415,20191231,,0.12,2.65,,1105519800.0,136595190000.0,,
1912,601918.SH,20200122,20191231,,0.23,10.38,,1614064100.0,28037362200.0,,
1913,601952.SH,20200114,20191231,,0.43,10.3,,659216071.37,8095592247.63,,
1914,601958.SH,20200115,20191231,,0.174,4.16,,796109500.0,15185328000.0,,
1915,601965.SH,20200108,20191231,,0.48,10.14,,549408000.0,6032573100.0,,
1916,601996.SH,20200219,20191231,,0.15,6.31,,171683900.0,3905545200.0,,
1917,601997.SH,20200123,20191231,,1.72,17.42,,6348000000.0,560930000000.0,,
1918,601998.SH,20200109,20191231,,0.95,11.07,,56511000000.0,6748108000000.0,,
1919,603016.SH,20200227,20191231,,0.4,7.18,,71427654.58,960887135.69,,
1920,603017.SH,20200325,20191231,,0.68,10.45,,232963670.9,3512942153.88,,
1921,603030.SH,20200310,20191231,,0.42,11.03,,373083408.28,9558649356.6,,
1922,603043.SH,20200326,20191231,,0.9795,19.28,,480732300.0,2929021900.0,,
1923,603053.SH,20200117,20191231,,0.56,19.39,,552360800.0,6770601200.0,,
1924,603058.SH,20200204,20191231,,0.33,15.8,,161794600.0,1172874600.0,,
1925,603060.SH,20200122,20191231,,0.7909,16.64,,262476458.08,1815065545.79,,
1926,603100.SH,20200118,20191231,,0.56,9.46,,253300000.0,5086320000.0,,
1927,603136.SH,20200110,20191231,,1.07,14.46,,189533400.0,1235094600.0,,
1928,603157.SH,20200331,20191231,,-3.75,-84.91,,-2146680000.0,8168649000.0,,
1929,603168.SH,20200402,20191231,,0.02,0.53,,-11375643.57,1589320531.71,,
1930,603180.SH,20200205,20191231,,3.66,22.77,,273241800.0,2678418900.0,,
1931,603208.SH,20200121,20191231,,3.27,21.97,,308583800.0,2847611300.0,,
1932,603239.SH,20200305,20191231,,0.36,9.89,,113274100.0,1195120000.0,,
