,ts_code,trade_date,circ_mv,float_share,pb,pe
1416,300015.SZ,20200417,10827342.0693,251272.7331,20.2324,132.3023
1417,300016.SZ,20200417,348824.4213,37227.7931,3.1956,13.536
1418,300017.SZ,20200417,1775680.8712,217607.9499,2.1118,24.6988
1419,300018.SZ,20200417,217254.5126,37783.3935,2.6385,
1420,300019.SZ,20200417,254740.247,27244.9462,3.4704,23.5165
1421,300020.SZ,20200417,631632.6987,61743.1768,2.0145,253.6945
1422,300021.SZ,20200417,307354.4023,64842.7009,2.5641,29.2019
1423,300022.SZ,20200417,133684.3022,34278.0262,11.3411,141.6953
1424,300023.SZ,20200417,119714.9317,14440.8844,5.3781,
1425,300024.SZ,20200417,2105454.9414,151362.6845,3.3282,48.2984
1426,300025.SZ,20200417,201143.2722,39909.3794,4.5023,197.5223
1427,300026.SZ,20200417,1747347.1047,243363.1065,3.1689,102.3787
1428,300027.SZ,20200417,765166.6104,221146.4192,2.1207,
1429,300029.SZ,20200417,124800.0,20000.0,28.7326,
1430,300030.SZ,20200417,277271.7203,25437.7725,4.0263,129.3363
1431,300031.SZ,20200417,651713.2323,32407.4208,2.8741,26.157
1432,300032.SZ,20200417,299582.2638,80316.9608,2.0294,
1433,300033.SZ,20200417,3170453.9038,26888.7618,17.9413,70.614
1434,300034.SZ,20200417,626707.3979,42174.1183,3.3912,44.7916
1435,300035.SZ,20200417,319383.6396,42870.2872,2.5208,36.6893
1436,300036.SZ,20200417,934470.22,37378.8088,5.2813,51.2985
1437,300037.SZ,20200417,1010482.9967,25705.4947,4.8963,46.507
1438,300038.SZ,20200417,711452.3105,80572.1756,0.9369,16.3273
1439,300039.SZ,20200417,636624.6677,103684.7993,2.5403,28.3161
1440,300040.SZ,20200417,144836.3906,24843.2917,1.0341,44.3237
1441,300041.SZ,20200417,428903.8171,32248.4073,3.3793,47.6741
1442,300042.SZ,20200417,267482.1758,16780.5631,3.1944,49.5278
1443,300043.SZ,20200417,370519.2801,91486.242,1.6887,21.1311
1444,300044.SZ,20200417,335716.4693,52952.1245,2.766,66.7762
1445,300045.SZ,20200417,503289.7946,41321.0012,4.3673,63.4428
1446,300046.SZ,20200417,481864.32,21312.0,7.7967,56.1799
1447,300047.SZ,20200417,393942.8902,49552.5648,1.632,23.5223
1448,300048.SZ,20200417,447799.3708,108953.6182,2.0343,
1449,300049.SZ,20200417,209326.144,22802.4122,1.7586,68.1845
1450,300050.SZ,20200417,232642.0596,38075.6235,1.1816,61.6026
1451,300051.SZ,20200417,198133.998,22489.6706,9.6595,
1452,300052.SZ,20200417,317510.2527,26004.1157,3.8596,62.2437
1453,300053.SZ,20200417,642894.5545,58873.1277,2.6169,80.7748
1454,300054.SZ,20200417,826486.6653,70943.0614,2.9918,39.0068
1455,300055.SZ,20200417,526490.4754,86309.914,0.9265,
1456,300056.SZ,20200417,193028.2509,32716.6527,2.4,
1457,300057.SZ,20200417,257103.9412,49826.3452,1.0268,25.9001
1458,300058.SZ,20200417,1499313.112,232091.813,1.8371,41.3728
1459,300059.SZ,20200417,9606883.5271,544607.9097,5.5846,64.6885
1460,300061.SZ,20200417,230421.1901,46362.4125,1.4699,
1461,300062.SZ,20200417,114931.5349,18934.355,2.3934,111.8101
1462,300063.SZ,20200417,299686.6967,58191.5916,3.5645,
1463,300064.SZ,20200417,138089.3548,60565.5065,1.5541,28.529
1464,300065.SZ,20200417,330973.75,33097.375,2.2285,38.6186
1465,300066.SZ,20200417,513961.8588,99605.0114,3.035,28.0454
1466,300067.SZ,20200417,241668.9223,64790.5958,2.0494,21.7034
1467,300068.SZ,20200417,888677.7315,82514.1812,1.4631,39.1705
1468,300069.SZ,20200417,133536.0645,8419.6762,5.0844,
1469,300070.SZ,20200417,2174662.3052,218120.5923,1.5658,25.352
1470,300071.SZ,20200417,148786.0851,63856.6889,13.9574,
1471,300072.SZ,20200417,997972.5068,214157.1903,1.1362,21.6606
1472,300073.SZ,20200417,1066726.1969,43013.1531,3.5444,
1473,300074.SZ,20200417,242871.3774,49364.1011,2.2436,143.4252
1474,300075.SZ,20200417,409857.9083,32502.6097,2.2697,45.8997
1475,300076.SZ,20200417,178130.5855,36956.553,2.0151,108.9056
1476,300077.SZ,20200417,375544.0663,54505.67,3.2494,
1477,300078.SZ,20200417,989469.1295,78342.7656,3.7676,76.5349
1478,300079.SZ,20200417,611367.072,123758.5166,1.8372,83.7624
1479,300080.SZ,20200417,296683.4568,50200.2465,2.6121,
1480,300081.SZ,20200417,365461.4633,36184.3033,2.0435,26.9492
1481,300082.SZ,20200417,407815.9557,67631.1701,1.3208,12.5956
1482,300083.SZ,20200417,617808.1873,125062.3861,2.5459,
1483,300084.SZ,20200417,130252.1115,32975.2181,0.8022,23.0501
1484,300085.SZ,20200417,620932.1641,41506.1607,7.6845,295.6958
1485,300086.SZ,20200417,254862.9199,43566.3111,1.7257,196.9517
1486,300087.SZ,20200417,493249.3057,39396.9094,11.1684,78.857
1487,300088.SZ,20200417,2252416.8719,240900.2002,3.7092,32.0426
1488,300089.SZ,20200417,80028.1921,27787.5667,2.5825,6.7632
1489,300090.SZ,20200417,126708.2086,114151.5393,,
1490,300091.SZ,20200417,322605.5855,96013.5671,1.5966,42.0142
1491,300092.SZ,20200417,119057.6503,16721.5801,2.7943,37.7042
1492,300093.SZ,20200417,263304.6818,21564.675,4.26,208.4311
1493,300094.SZ,20200417,354351.6967,87494.2461,1.3723,15.9359
1494,300095.SZ,20200417,183939.961,27535.9223,2.0776,
1495,300096.SZ,20200417,341129.0036,37652.2079,5.0889,265.657
1496,300097.SZ,20200417,195990.5638,20184.4041,2.1725,22.851
1497,300098.SZ,20200417,767995.7329,131958.0297,2.2964,19.0257
1498,300099.SZ,20200417,253948.8958,45106.3758,2.2067,38.6519
1499,300100.SZ,20200417,222550.6458,38107.9873,1.3453,
1500,300101.SZ,20200417,572727.5164,55069.9535,6.2616,359.1089
1501,300102.SZ,20200417,348797.8998,70750.0811,1.3354,19.3796
1502,300103.SZ,20200417,225381.12,24524.605,2.9982,151.9081
1503,300105.SZ,20200417,221709.312,51321.6,1.1356,158.5558
1504,300106.SZ,20200417,137154.6692,21133.231,2.3586,69.5859
1505,300107.SZ,20200417,209474.3717,33462.3597,1.9628,10.5677
1506,300108.SZ,20200417,158907.3735,44387.5345,3.2136,11.005
1507,300109.SZ,20200417,174563.7657,11739.3252,1.5666,53.6487
1508,300110.SZ,20200417,515731.5622,117746.932,2.3798,123.0939
1509,300111.SZ,20200417,263668.5444,111723.9595,63.8203,
1510,300112.SZ,20200417,153026.3027,19643.9413,2.2468,39.6521
1511,300113.SZ,20200417,955020.8187,47774.9284,5.4713,43.1494
1512,300114.SZ,20200417,639202.8599,59076.0499,3.9256,30.092
1513,300115.SZ,20200417,1750401.4785,90553.6202,4.1268,209.8162
1514,300116.SZ,20200417,608208.171,377769.0503,12.8171,
1515,300117.SZ,20200417,227856.915,71428.5,1.6203,38.9336
1516,300118.SZ,20200417,829186.7581,69679.5595,1.3045,46.1601
1517,300119.SZ,20200417,433813.6135,24385.2509,3.3912,37.0238
1518,300120.SZ,20200417,158807.3712,23422.9161,1.2851,22.923
1519,300121.SZ,20200417,251112.2709,36027.5855,1.7404,14.6928
1520,300122.SZ,20200417,6801222.2482,87576.9025,21.6114,85.6131
1521,300123.SZ,20200417,651063.79,57820.9405,2.2801,71.1608
1522,300124.SZ,20200417,4102878.1989,138144.0471,6.2294,44.0752
1523,300125.SZ,20200417,348449.8014,26377.7291,4.5345,95.5955
1524,300126.SZ,20200417,113757.7657,21066.2529,1.6898,
1525,300127.SZ,20200417,349075.5859,22711.489,3.945,33.6791
1526,300128.SZ,20200417,381705.1039,107220.5348,3.2322,
1527,300129.SZ,20200417,235538.9783,55682.9736,1.3138,19.8013
1528,300130.SZ,20200417,526424.4972,34587.6805,3.0334,30.673
1529,300131.SZ,20200417,419117.5938,78781.5026,3.2895,40.4835
1530,300132.SZ,20200417,497064.96,38592.0,2.1993,16.6192
1531,300133.SZ,20200417,1069065.023,138122.096,2.4277,64.3344
1532,300134.SZ,20200417,1074324.091,71241.6506,2.3201,468.4521
1533,300135.SZ,20200417,223027.2,92160.0,1.7752,53.7706
1534,300136.SZ,20200417,3106986.9855,81122.3756,7.7546,36.3754
1535,300137.SZ,20200417,327365.9751,47103.018,1.8552,14.7617
1536,300138.SZ,20200417,377309.1416,40527.2977,2.7306,32.8014
1537,300139.SZ,20200417,163437.8843,21791.7179,1.9674,475.93
1538,300140.SZ,20200417,371349.2147,37931.4826,1.8424,140.0817
1539,300141.SZ,20200417,155288.638,16555.2919,3.3517,285.041
1540,300142.SZ,20200417,5316181.6044,145449.5651,11.5501,395.7986
1541,300143.SZ,20200417,656241.1488,51069.3501,5.1599,139.8187
1542,300144.SZ,20200417,3186352.2337,117577.5732,4.0463,30.5827
1543,300145.SZ,20200417,564251.6688,175233.4375,1.2836,14.3955
1544,300146.SZ,20200417,1541669.8152,89268.6633,5.0401,
1545,300147.SZ,20200417,678768.922,65140.9714,1.9695,122.1238
1546,300148.SZ,20200417,301245.208,78042.8,0.9959,
1547,300149.SZ,20200417,508863.224,40514.5879,2.7389,38.9701
1548,300150.SZ,20200417,225995.04,47180.5929,1.401,31.762
1549,300151.SZ,20200417,244491.7858,28595.5305,5.0044,75.5805
1550,300152.SZ,20200417,201639.4103,71250.675,2.5198,199.2008
1551,300153.SZ,20200417,176762.494,31734.7386,1.8787,98.7668
1552,300154.SZ,20200417,177429.6983,31969.315,1.5225,22.2283
1553,300155.SZ,20200417,177829.5597,27785.8687,2.8321,127.4989
1554,300156.SZ,20200417,85894.2,72180.0,,
1555,300157.SZ,20200417,219894.8673,70705.7451,0.8358,72.4078
1556,300158.SZ,20200417,637956.8154,100783.0672,1.1855,
1557,300159.SZ,20200417,493964.6075,109284.2052,1.478,22.6597
1558,300160.SZ,20200417,393438.9332,58115.0566,4.1793,
1559,300161.SZ,20200417,364408.0805,16792.9991,3.2399,224.7176
1560,300162.SZ,20200417,173043.507,22919.6698,2.8913,
1561,300163.SZ,20200417,118919.201,34172.1842,2.8486,
1562,300164.SZ,20200403,158019.8113,34352.1329,1.1331,22.8041
1563,300165.SZ,20200417,142456.757,31940.9769,1.2699,97.8125
1564,300166.SZ,20200417,1233595.0835,81803.3875,2.8685,30.7467
1565,300167.SZ,20200417,146517.12,30024.0,2.5715,
1566,300168.SZ,20200417,2481920.7905,116467.4233,5.4053,107.7583
1567,300169.SZ,20200417,169377.6547,26260.1015,2.256,129.8399
1568,300170.SZ,20200417,686588.3798,73041.317,2.7149,21.4792
1569,300171.SZ,20200417,291256.3457,33362.6971,1.7385,77.8535
1570,300172.SZ,20200417,177840.8126,35216.0025,1.7897,21.5605
1571,300173.SZ,20200417,225996.824,43968.2537,3.495,
1572,300174.SZ,20200417,414506.3298,24183.5665,6.2412,78.3554
1573,300175.SZ,20200417,305124.3951,46161.028,3.6898,53.214
1574,300176.SZ,20200417,259296.1574,36779.5968,3.0027,7.3864
1575,300177.SZ,20200417,439460.9942,50396.903,3.3987,61.6894
1576,300178.SZ,20200417,199830.3216,58429.9186,1.6352,12.5691
1577,300179.SZ,20200417,200829.2396,33809.6363,3.2705,25.1718
1578,300180.SZ,20200417,865811.4025,102584.2894,2.6998,48.6752
1579,300181.SZ,20200417,274109.0139,46380.5438,2.7322,173.3333
1580,300182.SZ,20200417,687756.6747,179103.3007,1.3275,105.5888
1581,300183.SZ,20200417,402708.7208,27210.0487,2.3685,35.0765
1582,300184.SZ,20200417,714878.6967,99843.3934,1.8012,23.6028
1583,300185.SZ,20200417,514392.5387,272165.3644,1.1596,28.4378
1584,300187.SZ,20200417,354430.9213,63404.4582,2.3111,63.5062
1585,300188.SZ,20200417,1217122.1862,59633.6201,5.5248,56.7423
1586,300189.SZ,20200417,360484.0899,95619.122,3.5853,189.0976
1587,300190.SZ,20200417,517698.2118,72915.2411,1.4184,23.9487
1588,300191.SZ,20200417,365183.28,20702.0,4.6991,194.6587
1589,300192.SZ,20200417,278540.5294,17236.4189,4.0602,158.5906
1590,300193.SZ,20200417,334360.5678,45802.8175,1.759,17.8186
1591,300194.SZ,20200417,595433.4553,89270.3831,1.9894,27.099
1592,300195.SZ,20200417,192497.0102,30266.8255,0.9675,32.1063
1593,300196.SZ,20200417,251312.3883,25232.1675,1.5439,14.2865
1594,300197.SZ,20200410,602906.0479,177325.3082,1.2348,26.2165
1595,300198.SZ,20200417,312313.5163,83062.1054,2.7206,
1596,300199.SZ,20200417,372402.4355,59871.7742,2.5323,
1597,300200.SZ,20200417,277503.3947,21007.07,2.1279,42.0919
1598,300201.SZ,20200417,361807.0246,90906.2876,2.5351,91.3554
1599,300202.SZ,20200417,487494.9925,42464.7206,3.8896,166.4599
1600,300203.SZ,20200417,632284.9051,45195.49,1.9213,10.53
1601,300204.SZ,20200417,537704.5923,46716.2982,3.3507,200.706
1602,300205.SZ,20200417,489887.1062,42598.8788,3.4636,48.9558
1603,300206.SZ,20200417,485805.1188,34043.8065,6.433,89.5923
1604,300207.SZ,20200417,2039981.529,138585.7017,4.0675,32.9288
1605,300208.SZ,20200417,367880.7312,63979.2576,2.4542,
1606,300209.SZ,20200417,364517.105,26376.0568,1.45,243.9723
1607,300210.SZ,20200417,136102.1234,40030.0363,1.8595,
1608,300211.SZ,20200417,202817.0221,29695.0252,4.3171,325.9134
1609,300212.SZ,20200417,2252008.1525,51368.7991,7.1671,78.5207
1610,300213.SZ,20200417,292282.1528,43754.8133,1.9017,25.9522
1611,300214.SZ,20200417,298601.0957,36194.0722,2.0108,34.1834
1612,300215.SZ,20200417,372622.8078,54959.1162,2.4886,30.8715
1613,300217.SZ,20200417,231218.619,87915.8247,1.7696,23.071
1614,300218.SZ,20200417,164370.0594,21627.6394,1.5674,23.19
1615,300219.SZ,20200417,500253.9531,60636.8428,3.2013,28.0895
1616,300220.SZ,20200417,658297.1477,12515.1549,24.8738,927.9699
1617,300221.SZ,20200417,217153.9737,42247.8548,2.3237,
1618,300222.SZ,20200417,369378.1391,46579.841,2.9152,14.6253
1619,300223.SZ,20200417,1183755.6988,12669.9743,15.2841,321.8812
1620,300224.SZ,20200417,668162.9906,81186.2686,2.5824,72.4883
1621,300225.SZ,20200417,280226.7952,46860.6681,3.0895,253.9796
1622,300226.SZ,20200417,1174716.7285,15279.8742,10.7104,67.7357
1623,300227.SZ,20200417,231176.4486,15577.9278,3.4076,51.4642
1624,300228.SZ,20200417,163046.2194,41382.2892,1.2461,145.263
1625,300229.SZ,20200417,818074.3912,46481.4995,4.1416,138.0832
1626,300230.SZ,20200417,273082.4926,54290.754,1.2904,10.5852
1627,300231.SZ,20200417,293402.0404,35868.2201,3.0707,26.7524
1628,300232.SZ,20200417,630685.644,69920.8031,2.8156,21.4998
1629,300233.SZ,20200417,825870.1591,36737.9964,2.1692,33.4948
1630,300234.SZ,20200417,252722.0786,18194.5341,4.4486,69.5102
1631,300235.SZ,20200417,169319.1094,10556.0542,4.2962,83.6354
1632,300236.SZ,20200417,1559838.2522,28537.1067,10.574,2386.8372
1633,300237.SZ,20200417,335484.6425,143984.8251,0.956,9.0996
1634,300238.SZ,20200417,462577.8934,26163.908,6.3739,102.4767
1635,300239.SZ,20200417,242397.0432,50499.384,2.5318,73.8491
1636,300240.SZ,20200417,195987.3106,36160.0204,1.6985,63.3639
1637,300241.SZ,20200417,227186.7603,42464.815,2.4069,33.1785
1638,300242.SZ,20200417,279274.8153,58918.7374,2.9086,354.1519
1639,300243.SZ,20200417,132640.0558,18681.698,2.4348,18.2894
1640,300244.SZ,20200417,1160479.3341,45419.9348,3.9793,45.648
1641,300245.SZ,20200417,277472.2366,30796.0307,1.9825,48.1706
1642,300246.SZ,20200417,248372.6588,10775.3865,6.0951,52.456
1643,300247.SZ,20200417,175849.8248,65861.3576,2.4409,
1644,300248.SZ,20200417,387789.0044,31838.1777,3.5327,37.1595
1645,300249.SZ,20200417,210769.2975,30546.275,3.8255,78.8572
1646,300250.SZ,20200417,214662.9458,15106.4705,3.041,
1647,300251.SZ,20200417,2772702.3034,278383.7654,3.2702,30.8349
1648,300252.SZ,20200417,354832.2639,37868.9716,2.2439,41.1473
1649,300253.SZ,20200417,3345856.8447,131986.4633,11.1449,104.4312
1650,300254.SZ,20200417,124305.277,16206.6854,1.9583,220.6469
1651,300255.SZ,20200417,336235.5338,59828.3868,1.9292,37.5357
1652,300256.SZ,20200417,512127.7496,79399.6511,3.3528,
1653,300257.SZ,20200417,835720.7069,81773.0633,2.451,72.6124
1654,300258.SZ,20200417,381503.2874,37697.9533,2.0239,15.844
1655,300259.SZ,20200417,374767.0351,69659.3002,2.8946,23.1415
1656,300260.SZ,20200417,181659.8685,12668.0522,3.4932,74.97
1657,300261.SZ,20200417,408372.4137,93235.7109,2.1417,26.2681
1658,300262.SZ,20200417,196201.223,45628.1914,1.2147,23.4318
1659,300263.SZ,20200417,516175.8799,67385.8851,2.5593,51.5891
1660,300264.SZ,20200417,162828.2837,32243.2245,6.7062,196.8656
1661,300265.SZ,20200417,419608.2555,33676.425,3.9181,112.6847
1662,300266.SZ,20200417,538299.7961,150784.2566,2.2246,
1663,300267.SZ,20200417,645665.2838,141283.4319,1.6364,43.5226
1664,300268.SZ,20200417,188950.3806,13381.755,25.3922,77.126
1665,300269.SZ,20200417,157527.0927,42119.5435,3.0661,
1666,300270.SZ,20200417,143378.9075,19803.7165,2.4007,
1667,300271.SZ,20200417,1641219.0726,59898.5063,3.7356,38.2111
1668,300272.SZ,20200417,167555.1847,37652.8505,2.2417,7.4522
1669,300273.SZ,20200417,410665.3277,58085.6192,2.2133,55.7586
1670,300274.SZ,20200417,1075701.2406,107462.6614,1.7024,18.0116
1671,300275.SZ,20200417,134873.5255,11758.8078,3.8614,
1672,300276.SZ,20200417,267912.6463,36302.5266,1.551,24.9208
1673,300277.SZ,20200417,266509.3281,33439.0625,5.6947,332.9838
1674,300278.SZ,20200417,112987.6816,28971.2004,6.2947,96.0731
1675,300279.SZ,20200417,249975.6488,43702.0365,2.8355,
1676,300280.SZ,20200417,378380.4521,13403.4875,2.5268,58.2966
1677,300281.SZ,20200417,205995.667,29811.2398,2.3471,145.73
1678,300282.SZ,20200417,226076.9512,37368.0911,0.9183,20.0472
1679,300283.SZ,20200417,94137.672,22574.9813,2.8091,82.3915
1680,300284.SZ,20200417,682605.6555,66336.7984,2.0607,16.0373
1681,300285.SZ,20200417,1616880.1425,71480.1124,5.9664,43.5325
1682,300286.SZ,20200417,184112.9789,17063.2974,3.235,20.4816
1683,300287.SZ,20200417,562375.2344,113153.9707,1.8748,
1684,300288.SZ,20200417,244842.4028,20837.6513,2.8981,38.0353
1685,300289.SZ,20200417,247511.7126,41738.906,1.8961,395.7466
1686,300290.SZ,20200417,318597.4165,52573.8311,2.9409,170.7013
1687,300291.SZ,20200417,354180.9695,70836.1939,1.3286,
1688,300292.SZ,20200417,612622.0347,102961.6865,4.828,
1689,300293.SZ,20200417,248130.0,27000.0,3.1868,153.534
1690,300294.SZ,20200417,1382306.313,43332.4863,3.535,29.4625
1691,300295.SZ,20200417,178272.1993,14968.2787,1.8381,23.5739
1692,300296.SZ,20200417,1117903.109,183563.7289,1.8469,21.9988
1693,300297.SZ,20200417,448778.1659,99728.4813,1.1415,14.133
1694,300298.SZ,20200417,810919.6344,43976.119,3.9353,41.5839
1695,300299.SZ,20200417,315737.8949,62031.0206,8.0995,62.3854
1696,300300.SZ,20200417,557211.1824,67133.8774,2.2656,45.1838
1697,300301.SZ,20200417,171990.664,60136.5958,1.8764,
1698,300302.SZ,20200417,274256.3862,25138.0739,4.2482,246.1445
1699,300303.SZ,20200417,589620.4754,114267.534,3.1006,41.2667
1700,300304.SZ,20200417,323114.0181,84363.9734,1.6761,23.9268
1701,300305.SZ,20200417,245853.2522,23259.5319,2.0218,32.3426
1702,300306.SZ,20200417,145662.433,14728.2541,1.9006,
1703,300307.SZ,20200417,346638.5694,79322.3271,1.0617,25.4266
1704,300308.SZ,20200417,2463670.7426,39871.6741,6.5498,70.7195
1705,300309.SZ,20200417,243189.7591,78448.3094,3.9542,14.1421
1706,300310.SZ,20200417,421610.6981,68001.7255,3.1103,172.35
1707,300311.SZ,20200417,375150.565,51040.8932,3.7664,35.9135
1708,300312.SZ,20200417,105630.9414,19136.0401,8.4794,
1709,300313.SZ,20200417,89115.0974,18412.2102,10.3142,
1710,300314.SZ,20200417,226384.8227,18912.6836,4.1592,55.5519
1711,300315.SZ,20200417,1477010.8762,260037.1261,2.7958,
1712,300316.SZ,20200417,2538762.7171,120434.664,5.9513,46.512
1713,300317.SZ,20200417,240179.8579,65622.912,1.6076,
1714,300318.SZ,20200417,424355.975,72539.4829,4.6307,68.8218
1715,300319.SZ,20200417,683429.3352,64841.4929,3.4995,55.7958
1716,300320.SZ,20200417,277639.005,50296.9212,1.9642,14.7892
1717,300321.SZ,20200417,141406.5463,8274.2274,2.3332,52.6975
1718,300322.SZ,20200417,635880.3553,37229.529,10.5804,74.8026
1719,300323.SZ,20200417,468405.2321,83198.0874,1.2786,
1720,300324.SZ,20200417,868480.7408,122321.2311,2.362,290.6835
1721,300325.SZ,20200417,321847.8671,99643.3025,3.932,
1722,300326.SZ,20200417,1520444.9673,70521.5662,5.914,33.6975
1723,300327.SZ,20200417,825467.534,25321.09,8.5693,43.7423
1724,300328.SZ,20200417,625523.7816,46028.24,4.7343,115.4042
1725,300329.SZ,20200417,175445.063,25171.4581,1.8398,32.4227
1726,300330.SZ,20200417,155979.3591,16771.9741,4.1985,305.0771
1727,300331.SZ,20200417,414384.7929,16542.3071,3.7512,91.2911
1728,300332.SZ,20200417,386788.3647,83539.6036,1.1995,48.2885
1729,300333.SZ,20200417,306408.832,33089.5067,3.7974,254.5981
1730,300334.SZ,20200417,282118.376,29265.3917,3.1196,245.5771
1731,300335.SZ,20200417,129934.2805,27239.8911,1.2619,10.71
1732,300336.SZ,20200417,352584.035,70516.807,1.895,127.4951
1733,300337.SZ,20200417,238518.6103,70777.0357,1.878,
1734,300338.SZ,20200417,213397.3438,25897.7359,1.9601,28.689
1735,300339.SZ,20200417,761661.8606,74308.4742,2.8532,25.9662
1736,300340.SZ,20200417,177644.5079,17247.0396,1.4906,40.851
1737,300341.SZ,20200417,479064.1248,50964.2686,4.8822,32.3356
1738,300342.SZ,20200417,665334.318,40323.292,5.0085,50.3402
1739,300343.SZ,20200417,197439.5055,79292.9741,1.1936,
1740,300344.SZ,20200417,143350.4288,29679.1778,4.0001,69.2578
1741,300345.SZ,20200417,270955.4266,44129.5483,5.4795,56.4849
1742,300346.SZ,20200417,900663.2704,36821.8835,8.1605,194.2251
1743,300347.SZ,20200417,4181589.4858,54348.7066,13.6475,68.518
1744,300348.SZ,20200417,902132.1563,35742.1615,8.2617,215.412
1745,300349.SZ,20200417,546063.0184,37197.7533,1.7144,12.648
1746,300350.SZ,20200417,122457.3312,31001.856,3.5952,
1747,300351.SZ,20200417,200767.8237,23929.4188,1.6347,
1748,300352.SZ,20200417,823098.3,109746.44,4.8316,115.5667
1749,300353.SZ,20200417,407521.8258,36713.678,3.3569,59.76
1750,300354.SZ,20200417,85625.5798,7693.2237,4.0187,50.5963
1751,300355.SZ,20200417,385612.7688,130716.1928,1.061,23.221
1752,300356.SZ,20200417,223482.7642,37371.6997,2.3634,104.2268
1753,300357.SZ,20200417,2175337.0505,45758.0364,19.584,83.4444
1754,300358.SZ,20200417,343940.0329,45736.7065,1.4763,75.0411
1755,300359.SZ,20200417,303015.0559,52882.2087,5.9953,
1756,300360.SZ,20200417,360980.9958,31092.2477,2.328,33.1651
1757,300362.SZ,20200417,54878.655,31539.4569,,
1758,300363.SZ,20200417,1251750.5867,44404.0648,4.9891,82.4577
1759,300364.SZ,20200417,246451.4224,63192.6724,1.9627,
1760,300365.SZ,20200417,396765.4764,34351.9893,3.2502,25.761
1761,300366.SZ,20200417,336460.6787,34193.1584,2.092,
1762,300367.SZ,20200417,276914.7431,83913.5585,3.2035,12.5427
1763,300368.SZ,20200417,467522.2694,47755.0837,5.9688,108.9714
1764,300369.SZ,20200417,1445058.205,72615.9902,4.7544,94.4995
