,ts_code,ann_date,f_ann_date,end_date,accounts_receiv,cap_rese,intan_assets,total_cur_assets,total_cur_liab,total_share,undistr_porfit
1273,603500.SH,20200320,20200320,20191231,212924677.48,450499291.01,31894053.44,695202055.68,62097384.59,176400000.0,232884044.74
1274,603501.SH,20200410,20200410,20191231,2539895677.47,6649543163.9,1333883948.69,10880667208.76,7605520673.95,863662098.0,1002125321.72
1275,603507.SH,20200403,20200403,20191231,502279975.4,966631585.04,130556942.57,1589905156.26,1579337458.25,128071400.0,317709042.41
1276,603508.SH,20200409,20200409,20191231,345546041.17,2417780906.34,103991983.79,2080632281.55,541970206.28,194738751.0,1807987256.3
1277,603516.SH,20200328,20200328,20191231,229382860.23,464682888.89,4917199.09,617734913.77,105897367.64,130965380.0,213040700.21
1278,603520.SH,20200331,20200331,20191231,235266588.5,387721540.83,170557245.8,1230503137.34,1593142074.99,167898388.0,365470356.36
1279,603528.SH,20200409,20200409,20191231,325513515.05,200584230.5,78264511.1,1638483226.0,491301045.06,626895000.0,642957277.9
1280,603533.SH,20200411,20200411,20191231,283497483.18,379703064.72,48281816.21,1537900674.71,654709539.07,401000000.0,412380911.94
1281,603535.SH,20200402,20200402,20191231,218542302.03,630647624.3,159598838.2,1122500752.88,454668122.57,150400000.0,718111075.28
1282,603536.SH,20200416,20200416,20191231,166945758.37,177419244.59,83663668.35,560372787.89,498899430.74,168000000.0,274872247.8
1283,603558.SH,20200311,20200311,20191231,311174180.27,1910670935.76,234385302.1,1179999438.17,704698051.04,416356349.0,808935395.63
1284,603569.SH,20200418,20200418,20191231,1654894769.95,390292745.73,353252613.76,3784912954.45,2431041363.55,560274537.0,1303271560.22
1285,603577.SH,20200325,20200325,20191231,517858380.52,730247263.83,107974950.81,1871156991.32,1100129390.37,205905882.0,272286800.08
1286,603578.SH,20200328,20200328,20191231,116327125.22,287216390.24,23875411.5,715649172.21,140687575.15,89550803.0,197305661.97
1287,603579.SH,20200327,20200327,20191231,137960747.82,711124810.59,67930742.49,1734317319.01,768065430.94,140000000.0,808464259.38
1288,603580.SH,20200327,20200327,20191231,49985866.77,75822493.77,20314008.66,350389114.72,32920745.88,130673200.0,191770609.19
1289,603587.SH,20200408,20200408,20191231,61892154.84,1588976451.55,35461878.87,3183977691.05,590631314.3,401000000.0,1112468272.47
1290,603595.SH,20200320,20200320,20191231,324923642.58,668501742.28,65629613.72,882980917.3,660453367.48,214110651.0,162930801.33
1291,603596.SH,20200402,20200402,20191231,996378180.97,661248765.21,62344991.48,3247019831.5,1601772762.87,408561000.0,1083902770.66
1292,603605.SH,20200402,20200402,20191231,198409249.19,835353615.48,328564563.33,1912866653.57,874329452.57,201269560.0,908411607.62
1293,603606.SH,20200402,20200402,20191231,1171917488.0,470245979.69,261250518.97,2964152685.62,1748236140.35,654104521.0,878156701.7
1294,603609.SH,20200331,20200331,20191231,362060802.38,882723066.29,245564167.39,3962200380.44,2432687335.19,922304396.0,3605618553.05
1295,603613.SH,20200320,20200320,20191231,78835944.82,590129358.99,12288715.68,2184291242.09,1091930175.75,140815000.0,340666265.77
1296,603615.SH,20200404,20200404,20191231,109797866.45,697339035.02,46877222.6,916586936.25,175519479.27,244660000.0,408851219.31
1297,603617.SH,20200331,20200331,20191231,159421880.63,184061544.85,80211137.93,579578198.8,320541792.16,142504600.0,244579324.16
1298,603636.SH,20200403,20200403,20191231,484797355.58,738926076.56,190378857.24,1911305963.56,1090434498.96,526487912.0,605041071.29
1299,603637.SH,20200410,20200410,20191231,142889621.39,260272452.35,28910491.03,1203725900.18,553631567.73,174128001.0,250406076.0
1300,603638.SH,20200418,20200418,20191231,177199453.53,805109590.88,64419086.76,1582745463.98,623459760.28,412972149.0,702173296.36
1301,603656.SH,20200418,20200418,20191231,92206514.35,325526078.28,41124285.24,827372397.94,102962446.01,148881600.0,397886237.13
1302,603657.SH,20200415,20200415,20191231,175879213.36,518187412.72,61026889.16,753565028.15,118505526.49,96000000.0,220694969.5
1303,603659.SH,20200327,20200327,20191231,1260668505.81,1137270283.45,222800358.41,4969892484.74,4174519096.65,435218821.0,1829897086.22
1304,603663.SH,20200320,20200320,20191231,115735452.52,49431182.65,72682760.03,453115118.8,345814379.24,189991704.0,256376070.74
1305,603666.SH,20200416,20200416,20191231,174729111.21,597528888.29,83878863.26,1296955715.73,317917893.39,99027670.0,464604267.9
1306,603668.SH,20200228,20200228,20191231,417492586.44,437088139.54,172263845.93,1678150624.16,1282952420.56,340636002.0,356302129.93
1307,603669.SH,20200418,20200418,20191231,228749626.14,397651064.09,50498413.05,1226063330.73,400704555.18,509600000.0,285963851.57
1308,603677.SH,20200222,20200222,20191231,402237215.76,460266074.26,84274363.73,1105615591.61,427304480.76,193649466.0,307505118.27
1309,603678.SH,20200318,20200318,20191231,1190145833.58,1106715175.46,144150971.48,2890093906.93,1077477658.31,452665950.0,1443481319.48
1310,603686.SH,20200415,20200415,20191231,1533775902.1,882967700.83,67477556.24,3302811413.78,1856903939.35,415655737.0,1031281547.78
1311,603696.SH,20200417,20200417,20191231,12727981.62,207554555.35,38745317.95,386526224.54,45696371.21,235200000.0,106798557.96
1312,603700.SH,20200410,20200410,20191231,342804203.17,557585472.53,34866769.34,1538262174.1,446376061.5,156340000.0,434454234.26
1313,603706.SH,20200417,20200417,20191231,45577108.39,607881038.3,72918921.46,587431529.47,175818940.06,160000000.0,304642467.64
1314,603712.SH,20200318,20200318,20191231,1412103736.84,934829257.01,53461497.7,4747833773.69,2844593520.48,772000000.0,754413817.83
1315,603713.SH,20200402,20200402,20191231,674150248.58,689469636.4,337857799.43,1129356673.15,726286593.16,154736984.0,582922915.82
1316,603725.SH,20200416,20200416,20191231,226899249.64,363594103.93,35759178.05,630252674.43,418000585.67,205352000.0,207776797.08
1317,603727.SH,20200320,20200320,20191231,203635316.97,1498954770.77,411069100.71,1538590154.96,728756331.25,234145000.0,648838669.62
1318,603733.SH,20200403,20200403,20191231,842735291.62,1885345841.77,475245946.86,3869714093.53,2256534709.32,612000000.0,1000081164.71
1319,603737.SH,20200410,20200410,20191231,1508941758.79,372546726.49,324286495.04,3536274996.38,3529792757.86,186380481.0,1102815076.08
1320,603776.SH,20200420,20200420,20191231,652559376.68,640364312.49,54849835.41,3156042222.44,695527797.38,187580000.0,1787809583.89
1321,603799.SH,20200328,20200328,20191231,867924954.21,2606657306.83,779772449.65,9449640087.77,11298745267.54,1078671471.0,3678911443.81
1322,603801.SH,20200416,20200416,20191231,338100942.39,878535741.2,136391431.56,1797610921.47,1116174380.74,223333360.0,855125264.34
1323,603806.SH,20200321,20200321,20191231,1632157488.37,1391010316.85,216916544.92,6744623298.67,861532609.15,522600000.0,4069543642.15
1324,603813.SH,20200331,20200331,20191231,311686093.81,258264345.99,61294373.12,432342859.8,172250808.51,89702000.0,305341410.65
1325,603817.SH,20200410,20200410,20191231,458235588.76,625543753.54,991856072.1,876492581.88,898122149.65,450003612.0,505252536.99
1326,603822.SH,20200218,20200218,20191231,36684783.65,227215806.33,123245977.78,687592528.88,490371087.07,73355023.0,395783251.44
1327,603823.SH,20200418,20200418,20191231,364194709.93,431777350.88,64174438.67,1688862253.64,905835005.65,225000000.0,827170017.97
1328,603826.SH,20200331,20200331,20191231,122338814.08,383625166.68,209672058.21,660931972.52,269837089.5,468000000.0,466410315.03
1329,603838.SH,20200417,20200417,20191231,107567621.76,139895631.62,72950746.32,411705955.35,50936545.91,266680000.0,305424885.43
1330,603839.SH,20200403,20200403,20191231,192936639.61,970961937.44,60682598.77,2291759288.74,894713546.47,401827916.0,1347783778.22
1331,603856.SH,20200326,20200326,20191231,743965418.42,653891232.28,97537676.25,1596770098.35,304028708.86,256414600.0,703558313.56
1332,603860.SH,20200331,20200331,20191231,106517063.31,220710452.33,34661281.35,450828554.33,72223671.58,66680000.0,317877978.25
1333,603866.SH,20200415,20200415,20191231,492732608.28,1039244349.02,343921855.75,2621886245.55,599341084.57,658876400.0,1608085087.18
1334,603878.SH,20200331,20200331,20191231,490956228.28,1016341389.71,90732674.18,2364854361.6,703845336.68,286256320.0,940168133.67
1335,603879.SH,20200417,20200417,20191231,184763172.73,186162590.1,24415324.53,476471512.32,44437194.83,200412000.0,127930044.05
1336,603881.SH,20200314,20200314,20191231,164457058.67,366748193.68,11800558.44,461999233.75,1662443966.7,210586508.0,495559116.53
1337,603885.SH,20200411,20200411,20191231,529197364.99,5112665918.93,132957797.93,4646157682.78,9824684510.07,1966144157.0,5105549531.09
1338,603886.SH,20200417,20200417,20191231,54828001.72,514882508.86,24744779.14,1637134122.07,885404489.35,240000000.0,585497087.2
1339,603887.SH,20200331,20200331,20191231,1721842942.63,2416288841.69,102162769.14,3956834770.88,2742704163.3,268310822.0,613024316.08
1340,603889.SH,20200409,20200409,20191231,202077393.34,959377499.85,95301902.93,1744559390.85,670098087.13,511746388.0,794420285.51
1341,603896.SH,20200402,20200402,20191231,62842264.35,633561264.97,80843375.58,602968348.42,146450976.95,143871604.0,375167816.8
1342,603897.SH,20200415,20200415,20191231,667438386.79,925808980.46,89296326.19,2380161839.72,411708642.65,178401654.0,633616300.69
1343,603899.SH,20200414,20200414,20191231,1026094724.15,272347764.53,331005762.09,5263532100.37,2995170112.48,920000000.0,2568365861.32
1344,603901.SH,20200418,20200418,20191231,393583755.93,427467310.34,110716748.82,2765109547.29,1649264663.24,439389026.0,449698036.8
1345,603903.SH,20200417,20200417,20191231,477648023.94,399499627.88,750985216.96,1298083577.87,1348136377.42,144614400.0,344704387.18
1346,603916.SH,20200416,20200416,20191231,1777223828.26,1070544720.13,209601909.64,3234621564.97,2257352588.11,310550000.0,910772295.11
1347,603917.SH,20200416,20200416,20191231,316578848.44,289872550.82,41735372.49,728573755.88,275323176.75,156800000.0,453198913.58
1348,603919.SH,20200331,20200331,20191231,14358640.21,987977108.16,166791759.13,1415842966.52,613684465.58,390199998.0,1022210433.9
1349,603920.SH,20200415,20200415,20191231,686838222.11,1389379561.83,41211996.5,2328536349.43,837855783.36,409671200.0,684679069.86
1350,603927.SH,20200417,20200417,20191231,1148067503.96,563816500.0,2117350.98,4922052573.84,3084031599.63,424000000.0,837495109.2
1351,603929.SH,20200327,20200327,20191231,865589882.23,258623893.8,4356040.46,2054025778.08,959546066.61,213360000.0,598185854.44
1352,603933.SH,20200320,20200320,20191231,336872707.65,399525258.39,31218905.79,1253553080.61,377362271.56,201233200.0,392699273.68
1353,603938.SH,20200320,20200320,20191231,39357965.8,388367692.04,128025769.35,723107070.68,81634232.93,150166600.0,517897928.61
1354,603939.SH,20200409,20200409,20191231,750235294.63,2654433327.15,345769191.08,4986055386.34,3725024907.83,378922506.0,1456321679.12
1355,603955.SH,20200415,20200415,20191231,427248118.15,557458536.48,1101058.26,1980014221.84,1325285869.73,113100000.0,490195202.41
1356,603967.SH,20200409,20200409,20191231,568035830.37,896118166.17,210722126.3,1757350999.1,576842077.75,266666700.0,624982203.71
1357,603968.SH,20200418,20200418,20191231,281333987.89,396974172.83,96007363.53,1388941905.38,433842854.02,204480000.0,814801743.49
1358,603977.SH,20200415,20200415,20191231,295382870.86,1061787852.19,366190360.13,1020498690.49,706935583.74,391233980.0,431512016.26
1359,603979.SH,20200415,20200415,20191231,1886078031.36,1593709161.89,415449643.88,4477932110.49,1815920400.6,583408432.0,1924869124.13
1360,603986.SH,20200327,20200327,20191231,186770449.0,3213245538.18,225139586.57,2869242990.76,678068684.2,321075826.0,1534406985.1
1361,603987.SH,20200331,20200331,20191231,569311257.33,580682333.7,179246194.51,2375876786.21,894243365.6,441609000.0,551752842.24
1362,603989.SH,20200331,20200331,20191231,692840002.26,837333615.4,30791330.84,2728122521.07,911208884.45,390002162.0,709806296.7
1363,603992.SH,20200414,20200414,20191231,342507743.11,999693759.39,40506826.02,1611853222.18,562289398.41,401009858.0,342170965.88
1364,603993.SH,20200330,20200330,20191231,1510508440.5,27582794983.23,20446930377.08,54177504608.04,34575365626.52,21599240583.0,8081590250.78
1365,603995.SH,20200420,20200420,20191231,139104562.86,1327064075.12,181972209.08,2782905706.12,1664323560.26,230670000.0,1245573809.07
1366,603997.SH,20200331,20200331,20191231,2140303521.58,2660951657.29,1743513972.06,7176205511.57,7038603398.15,1023602921.0,783937973.56
1367,688001.SH,20200416,20200416,20191231,589377903.52,1151976988.56,32600006.39,1750734415.52,235185170.11,401000000.0,300508334.48
1368,688002.SH,20200408,20200408,20191231,114805747.9,1560737928.7,72124236.79,2070425102.05,134946810.29,445000000.0,314180857.72
1369,688003.SH,20200418,20200418,20191231,124091181.42,1202534282.2,43344030.49,1719705932.16,255397476.18,193600000.0,208780233.89
1370,688009.SH,20200326,20200326,20191231,16757628007.95,15964398557.22,2416808796.77,80504284430.68,51758692666.41,10589819000.0,10283609709.6
1371,688011.SH,20200417,20200417,20191231,180987854.0,1023449470.41,24039269.18,1130566959.58,63609733.38,100000000.0,90151783.99
1372,688012.SH,20200417,20200417,20191231,287227747.19,3688892805.25,295758028.5,3846290700.33,896096294.52,534862237.0,-482123079.33
1373,688015.SH,20200409,20200409,20191231,930331320.27,654065466.26,76317501.58,3243463210.27,2335079213.27,160000000.0,237619182.85
1374,688016.SH,20200330,20200330,20191231,34229536.28,808912903.11,45308246.83,990351653.04,70077955.69,71978147.0,164064050.69
1375,688018.SH,20200310,20200310,20191231,110709558.95,1214428693.13,4189069.04,1680762493.79,77206830.9,80000000.0,288212603.55
1376,688021.SH,20200416,20200416,20191231,120592045.61,612614152.79,33179450.49,787153643.64,212867547.09,77283584.0,124268228.81
1377,688023.SH,20200415,20200415,20191231,200920597.13,1241875141.73,6855630.3,1853268135.0,499038635.44,74074075.0,208709918.93
1378,688025.SH,20200420,20200420,20191231,239042816.23,1256079844.78,16721040.44,1662800923.3,230075701.08,92368576.0,203540253.79
1379,688028.SH,20200415,20200415,20191231,54815598.87,544149669.41,33082283.67,665845415.37,45338686.85,80000000.0,217285077.32
1380,688029.SH,20200331,20200331,20191231,170153591.0,1824905015.94,16894600.62,2396806708.74,317077492.1,133340000.0,461762865.07
1381,688058.SH,20200416,20200416,20191231,134858667.07,715447978.72,387435.71,943830887.83,21724399.61,40000000.0,162680336.4
1382,688101.SH,20200410,20200410,20191231,381428820.13,1514719731.61,1344373210.02,2501513755.04,654638402.25,333880000.0,1225262995.77
1383,688111.SH,20200325,20200325,20191231,345023363.38,4588252580.59,17609109.4,6680560838.59,726712543.72,461000000.0,953153562.22
1384,688122.SH,20200331,20200331,20191231,686541407.1,1753101773.74,171315058.45,3508345883.77,1622030151.45,441272000.0,273539292.02
1385,688123.SH,20200417,20200417,20191231,52892564.6,1108185017.52,850974.79,1405645462.92,78159032.56,120841867.0,85874559.14
1386,688138.SH,20200416,20200416,20191231,143310822.52,482125016.66,17570605.74,574971143.08,182942337.93,266800000.0,336336368.54
1387,688139.SH,20200326,20200326,20191231,113687133.0,1869817499.1,29935939.81,2561466053.25,545779385.25,317071758.0,236924599.78
1388,688159.SH,20200415,20200415,20191231,372767404.67,282248671.82,12444472.0,789176644.23,409857038.37,68759495.0,141320828.92
1389,688166.SH,20200410,20200410,20191231,184685193.95,701012574.2,50049497.41,1062045852.52,108210883.5,410000000.0,188553454.43
1390,688168.SH,20200420,20200420,20191231,208008682.35,775231456.31,5382059.85,1017982074.85,63710667.52,51180000.0,162724128.96
1391,688178.SH,20200420,20200420,20191231,308283470.36,214714024.68,13576800.25,802745521.73,390156022.54,63748383.0,252878253.1
1392,688186.SH,20200331,20200331,20191231,248079287.2,621280034.57,100812909.76,1541675892.55,1424942435.11,123000000.0,230187188.86
1393,688196.SH,20200326,20200326,20191231,37777459.17,1259089316.4,50631689.62,1706966680.37,42535144.72,120000000.0,637900237.3
1394,688199.SH,20200418,20200418,20191231,187168924.79,2039523127.11,98378820.53,2213560805.32,282159389.89,111226800.0,481311710.46
1395,688202.SH,20200416,20200416,20191231,123039064.23,755736482.19,4914475.02,799022500.1,114066825.08,62000000.0,160425461.87
1396,688208.SH,20200331,20200331,20191231,252812019.37,95972947.25,59984768.5,1085060993.87,180424885.59,400000000.0,595283939.14
1397,688278.SH,20200330,20200330,20191231,124248383.55,113092642.0,196406083.62,445199859.52,150724824.88,360300000.0,71994465.97
1398,688288.SH,20200404,20200404,20191231,145801884.51,642388438.29,22514038.46,862051797.31,110348992.77,100000000.0,92889511.0
1399,688299.SH,20200416,20200416,20191231,305282299.23,1046592995.24,85519045.8,1336257314.05,379466535.25,282568577.0,254608043.53
1400,688357.SH,20200420,20200420,20191231,36498961.09,680346637.91,23850642.68,778922433.02,239036909.26,57820000.0,118785610.63
1401,688358.SH,20200331,20200331,20191231,106886403.3,930959291.42,24349459.28,1235093581.39,89889288.87,80000000.0,136613598.28
