,ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
306,000166.SZ,20190813,徐宜阳,M,其他,,硕士,中国,1964,,
307,000428.SZ,20190812,李文峰,M,监事,监事会主席,硕士,中国,1973,20190809,
308,000066.SZ,20190810,周庚申,M,高管,总法律顾问,硕士,中国,1967,20190809,
309,000100.SZ,20190808,吴晓晖,F,董事会成员,非执行董事,博士,中国,197207,20170901,20190807
310,000409.SZ,20190806,于志臣,M,高管,副总经理,本科,中国,1963,20130125,20190805
311,000409.SZ,20190806,滕永波,M,高管,副总经理,硕士,中国,1969,20130125,20190805
312,000409.SZ,20190806,黄新才,M,高管,副总经理,本科,中国,1975,20130125,20190805
313,000409.SZ,20190806,李清华,M,高管,副总经理,本科,中国,1964,20130125,20190805
314,000038.SZ,20190803,李雪燕,F,委员会成员,战略委员会委员,硕士,中国,1974,20180326,20190802
315,000038.SZ,20190803,李雪燕,F,委员会成员,审计委员会委员,硕士,中国,1974,20180326,20190802
316,000038.SZ,20190803,李雪燕,F,董事会成员,董事,硕士,中国,1974,20180319,20190802
317,000038.SZ,20190803,李雪燕,F,董事会成员,副董事长,硕士,中国,1974,20180326,20190802
318,000019.SZ,20190801,马增海,M,监事,职工监事,硕士,中国,1964,20190729,
319,000019.SZ,20190801,杜建国,M,监事,职工监事,硕士,中国,1973,20190221,20190729
320,000040.SZ,20190731,卢召义,M,高管,代董事会秘书,硕士,中国,1973,20190508,20190730
321,000428.SZ,20190731,李文峰,M,监事,监事,硕士,中国,1973,20190730,
322,000428.SZ,20190731,邓小春,M,监事,监事,硕士,中国,1979,20190730,
323,000058.SZ,20190731,朱龙清,M,高管,副总经理,硕士,中国,1961,20100521,20190729
324,000040.SZ,20190731,王正军,M,高管,副总经理,本科,中国,197412,20190730,
325,000040.SZ,20190731,王正军,M,高管,董事会秘书,本科,中国,197412,20190730,
326,000063.SZ,20190730,丁建中,M,高管,董事会秘书,硕士,中国,1976,20190729,
327,000063.SZ,20190730,李自学,M,高管,代董事会秘书,本科,中国,1964,20190701,20190729
328,000413.SZ,20190727,王立鹏,M,董事会成员,董事长,硕士,中国,1968,20180803,
329,000413.SZ,20190727,王立鹏,M,委员会成员,战略委员会召集人,硕士,中国,1968,20180803,
330,000413.SZ,20190727,韩志国,M,委员会成员,战略委员会委员,本科,中国,1964,20160728,
331,000413.SZ,20190727,王立鹏,M,委员会成员,战略委员会委员,硕士,中国,1968,20160728,
332,000413.SZ,20190727,韩志国,M,委员会成员,提名委员会召集人,本科,中国,1964,20160728,
333,000413.SZ,20190727,曾维海,M,监事,监事会主席,硕士,中国,1977,20190726,
334,000413.SZ,20190727,鲁桂华,M,委员会成员,薪酬与考核委员会委员,博士,中国,1968,20160728,
335,000413.SZ,20190727,冯秋菊,F,高管,财务总监,本科,中国,197708,20180727,
336,000413.SZ,20190727,韩志国,M,董事会成员,独立董事,本科,中国,1964,20160728,
337,000413.SZ,20190727,史静敏,F,委员会成员,审计委员会召集人,本科,中国,1966,20190726,
338,000413.SZ,20190727,史静敏,F,委员会成员,审计委员会委员,本科,中国,1966,20190726,
339,000413.SZ,20190727,史静敏,F,委员会成员,提名委员会委员,本科,中国,1966,20190726,
340,000413.SZ,20190727,鲁桂华,M,委员会成员,薪酬与考核委员会召集人,博士,中国,1968,20190726,
341,000413.SZ,20190727,王立鹏,M,委员会成员,薪酬与考核委员会委员,硕士,中国,1968,20160728,
342,000413.SZ,20190727,鲁桂华,M,委员会成员,审计委员会委员,博士,中国,1968,20160728,
343,000413.SZ,20190727,韩志国,M,委员会成员,提名委员会委员,本科,中国,1964,20160728,
344,000413.SZ,20190727,史静敏,F,委员会成员,薪酬与考核委员会委员,本科,中国,1966,20190726,
345,000413.SZ,20190727,胡恒广,M,高管,总经理,本科,中国,1978,20190726,
346,000413.SZ,20190727,郭轩,M,董事会成员,董事,本科,中国,1966,20180820,
347,000413.SZ,20190727,周永杰,M,董事会成员,董事,本科,中国,1981,20180820,
348,000413.SZ,20190727,郭轩,M,委员会成员,战略委员会委员,本科,中国,1966,20180830,
349,000413.SZ,20190727,王中,F,董事会成员,董事,硕士,中国,1976,20180820,
350,000413.SZ,20190727,周永杰,M,委员会成员,战略委员会委员,本科,中国,1981,20180830,
351,000413.SZ,20190727,郭轩,M,委员会成员,审计委员会委员,本科,中国,1966,20180830,
352,000413.SZ,20190727,谢居文,M,监事,监事,硕士,中国,197706,20190726,
353,000413.SZ,20190727,王中,F,委员会成员,提名委员会委员,硕士,中国,1976,20180830,
354,000413.SZ,20190727,曾维海,M,监事,监事,硕士,中国,1977,20190726,
355,000413.SZ,20190727,王立鹏,M,董事会成员,董事,硕士,中国,1968,20160728,
356,000413.SZ,20190727,陈德伟,M,监事,监事,专科,中国,1964,20160728,
357,000413.SZ,20190727,鲁桂华,M,董事会成员,独立董事,博士,中国,1968,20140519,
358,000413.SZ,20190727,史静敏,F,董事会成员,独立董事,本科,中国,1966,20190726,
359,000413.SZ,20190727,龚昕,F,高管,董事会秘书,硕士,中国,1979,20150420,
360,000413.SZ,20190727,刘文泰,M,高管,副总经理,硕士,中国,1969,20130729,
361,000413.SZ,20190727,王建强,M,高管,副总经理,本科,中国,1964,20160728,
362,000004.SZ,20190720,刘多宏,M,委员会成员,战略委员会委员,中职,中国,196707,20190719,
363,000400.SZ,20190720,孙继强,M,高管,总经理,硕士,中国,196906,20160503,20190719
364,000166.SZ,20190719,杨玉成,M,监事,监事,硕士,中国,1971,20150211,20190718
365,000166.SZ,20190719,杨玉成,M,监事,监事会主席,硕士,中国,1971,20150211,20190718
366,000059.SZ,20190718,孙世界,M,高管,董事会秘书,本科,中国,196211,20190717,
367,000059.SZ,20190718,孙世界,M,高管,代董事会秘书,本科,中国,196211,20180424,20190717
368,000019.SZ,20190717,黄冰夏,F,其他,董事会证券事务代表,硕士,中国,1981,20140314,20190715
369,000428.SZ,20190717,郭敏,F,监事,监事,硕士,中国,196703,20110613,20190715
370,000428.SZ,20190717,唐尚,M,监事,监事,专科,中国,197001,20180627,20190715
371,000428.SZ,20190717,郭敏,F,监事,监事会主席,硕士,中国,196703,20110613,20190715
372,000023.SZ,20190716,林宏润,M,董事会成员,董事长,硕士,中国,197309,20190715,
373,000023.SZ,20190716,林宏润,M,高管,法定代表人,硕士,中国,197309,20190715,
374,000023.SZ,20190716,郑德珵,M,委员会成员,提名委员会召集人,博士,中国,195208,20190715,
375,000023.SZ,20190716,郑德珵,M,委员会成员,提名委员会委员,博士,中国,195208,20190715,
376,000023.SZ,20190716,林宏润,M,委员会成员,提名委员会委员,硕士,中国,197309,20190715,
377,000023.SZ,20190716,杨国富,M,董事会成员,董事,,中国,196006,20071210,
378,000023.SZ,20190716,罗丽香,F,委员会成员,提名委员会委员,,中国,197207,20190715,
379,000023.SZ,20190716,林剑锐,M,委员会成员,审计委员会委员,,中国,198806,20190715,
380,000023.SZ,20190716,陈平,M,委员会成员,薪酬与考核委员会召集人,博士,中国,196509,20190715,
381,000023.SZ,20190716,杨国富,M,委员会成员,薪酬与考核委员会委员,,中国,196006,20100629,
382,000023.SZ,20190716,陈平,M,董事会成员,独立董事,博士,中国,196509,20190715,
383,000023.SZ,20190716,肖建生,M,董事会成员,独立董事,本科,中国,197310,20190715,
384,000023.SZ,20190716,李佳杏,F,其他,董事会证券事务代表,本科,中国,198301,20121030,
385,000023.SZ,20190716,林宏润,M,委员会成员,薪酬与考核委员会委员,硕士,中国,197309,20190715,
386,000023.SZ,20190716,郑德珵,M,委员会成员,薪酬与考核委员会委员,博士,中国,195208,20190715,
387,000023.SZ,20190716,肖建生,M,委员会成员,薪酬与考核委员会委员,本科,中国,197310,20190715,
388,000023.SZ,20190716,王琳,F,其他,董事会证券事务代表,本科,中国,198208,20181029,
389,000023.SZ,20190716,周惠都,M,监事,监事,专科,中国,198208,20190715,
390,000023.SZ,20190716,林建喜,M,监事,监事,,中国,196901,20190715,
391,000023.SZ,20190716,石柱铭,M,高管,常务副总经理,本科,中国,197303,20110815,
392,000023.SZ,20190716,刘长有,M,高管,副总经理,本科,中国,196509,20141210,
393,000023.SZ,20190716,林宏润,M,董事会成员,董事,硕士,中国,197309,20190715,
394,000023.SZ,20190716,卓爱萍,F,董事会成员,董事,本科,中国,197111,20190715,
395,000023.SZ,20190716,罗丽香,F,董事会成员,董事,,中国,197207,20190715,
396,000023.SZ,20190716,张崭,M,董事会成员,董事,硕士,中国,198012,20190715,
397,000023.SZ,20190716,郑德珵,M,董事会成员,独立董事,博士,中国,195208,20190715,
398,000023.SZ,20190716,陈平,M,委员会成员,战略委员会委员,博士,中国,196509,20190715,
399,000023.SZ,20190716,陈平,M,委员会成员,提名委员会委员,博士,中国,196509,20190715,
400,000023.SZ,20190716,陈平,M,委员会成员,审计委员会委员,博士,中国,196509,20190715,
401,000023.SZ,20190716,肖建生,M,委员会成员,提名委员会委员,本科,中国,197310,20190715,
402,000023.SZ,20190716,肖建生,M,委员会成员,审计委员会召集人,本科,中国,197310,20190715,
403,000023.SZ,20190716,肖建生,M,委员会成员,审计委员会委员,本科,中国,197310,20190715,
404,000023.SZ,20190716,陈平,M,委员会成员,薪酬与考核委员会委员,博士,中国,196509,20190715,
405,000023.SZ,20190716,张慧,M,高管,财务总监,本科,中国,198311,20171220,
406,000023.SZ,20190716,张慧,M,高管,财务负责人,本科,中国,198311,20171220,
407,000023.SZ,20190716,姜家奇,M,高管,经营总监,本科,中国,197908,20160929,
408,000023.SZ,20190716,林宏润,M,委员会成员,战略委员会召集人,硕士,中国,197309,20190715,
409,000023.SZ,20190716,林宏润,M,委员会成员,战略委员会委员,硕士,中国,197309,20190715,
410,000023.SZ,20190716,张崭,M,委员会成员,战略委员会委员,硕士,中国,198012,20190715,
411,000023.SZ,20190716,卓爱萍,F,委员会成员,战略委员会委员,本科,中国,197111,20190715,
412,000023.SZ,20190716,罗丽香,F,委员会成员,战略委员会委员,,中国,197207,20190715,
413,000023.SZ,20190716,展海波,M,高管,总经理,本科,中国,196711,20121119,
414,000023.SZ,20190716,孟志锋,M,高管,经营总监,本科,中国,197609,20150924,
415,000423.SZ,20190713,李国辉,M,董事会成员,董事,硕士,中国,197110,20160526,20190713
416,000155.SZ,20190713,张斌,F,高管,副总经理,本科,中国,197509,20190711,
417,000423.SZ,20190713,李国辉,M,委员会成员,薪酬与考核委员会委员,硕士,中国,197110,20180828,20190713
418,000423.SZ,20190713,李国辉,M,委员会成员,审计委员会委员,硕士,中国,197110,20180828,20190713
419,000423.SZ,20190713,李国辉,M,委员会成员,战略委员会委员,硕士,中国,197110,20180828,20190713
420,000004.SZ,20190712,陈苏勤,F,董事会成员,董事,硕士,中国,1960,20190711,
421,000413.SZ,20190711,谢居文,M,监事,职工监事,硕士,中国,197706,20141015,20190710
422,000413.SZ,20190711,万欢欢,F,监事,职工监事,本科,中国,198507,20141015,
423,000027.SZ,20190711,孙川,M,高管,副总裁,本科,中国,1971,20190710,
424,000027.SZ,20190711,王芳成,M,高管,副总裁,硕士,中国,1982,20190710,
425,000005.SZ,20190711,陈斌,M,董事会成员,董事,本科,中国,1968,20160630,20190711
426,000413.SZ,20190711,赵宏伟,M,监事,职工监事,本科,中国,196609,20190710,
427,000027.SZ,20190711,李英峰,M,高管,副总经理,本科,中国,1969,20160825,20190710
428,000027.SZ,20190711,李英峰,M,董事会成员,董事,本科,中国,1969,20190710,
429,000027.SZ,20190711,李英峰,M,高管,总裁,本科,中国,1969,20190710,
430,000028.SZ,20190711,文德镛,M,监事,监事会主席,硕士,中国,197112,20190710,
431,000027.SZ,20190711,李英峰,M,委员会成员,提名委员会委员,本科,中国,1969,20190710,
432,000027.SZ,20190711,李英峰,M,委员会成员,战略委员会委员,本科,中国,1969,20190710,
433,000430.SZ,20190710,金鑫,M,高管,副总裁,硕士,中国,197202,20150508,20190709
434,000430.SZ,20190710,金鑫,M,高管,常务副总裁,硕士,中国,197202,20190709,
435,000430.SZ,20190710,刘美云,M,高管,副总裁,本科,中国,196502,20190709,
436,000430.SZ,20190710,覃鸿飞,M,高管,副总裁,本科,中国,197510,20190709,
437,000050.SZ,20190709,汪名川,M,董事会成员,董事,硕士,中国,196612,20090523,
438,000050.SZ,20190709,付德斌,M,委员会成员,薪酬委员会委员,博士,中国,197702,20170717,
439,000050.SZ,20190709,汪名川,M,委员会成员,战略委员会委员,硕士,中国,196612,20130618,
440,000050.SZ,20190709,付德斌,M,委员会成员,提名委员会委员,博士,中国,197702,20170717,
441,000050.SZ,20190709,王苏生,M,委员会成员,战略委员会委员,博士,中国,196903,20170105,
442,000050.SZ,20190709,王苏生,M,委员会成员,审核委员会委员,博士,中国,196903,20170105,
443,000050.SZ,20190709,王苏生,M,委员会成员,提名委员会委员,博士,中国,196903,20170105,
444,000050.SZ,20190709,陈泽桐,M,委员会成员,提名委员会委员,博士,中国,197007,20160629,
445,000050.SZ,20190709,王苏生,M,委员会成员,薪酬委员会委员,博士,中国,196903,20170105,
446,000050.SZ,20190709,王苏生,M,董事会成员,独立董事,博士,中国,196903,20161209,
447,000050.SZ,20190709,孙永茂,M,董事会成员,董事,硕士,中国,196308,20180621,
448,000050.SZ,20190709,董海,M,董事会成员,董事,硕士,中国,196801,20180621,
449,000050.SZ,20190709,孙永茂,M,高管,总经理,硕士,中国,196308,20180508,
450,000050.SZ,20190709,郑春阳,M,监事,监事,本科,中国,196504,20171027,
451,000050.SZ,20190709,陈泽桐,M,董事会成员,独立董事,博士,中国,197007,20160629,
452,000050.SZ,20190709,胡茜,F,其他,董事会证券事务代表,本科,中国,198711,20160629,
453,000050.SZ,20190709,王宝瑛,M,监事,监事会主席,硕士,中国,196407,20170209,
454,000050.SZ,20190709,陈宏良,M,董事会成员,董事长,硕士,中国,196811,20170209,
455,000050.SZ,20190709,陈宏良,M,高管,法定代表人,硕士,中国,196811,20170209,
456,000050.SZ,20190709,陈宏良,M,委员会成员,战略委员会委员,硕士,中国,196811,20170209,
457,000050.SZ,20190709,王磊,M,高管,副总经理,硕士,中国,197105,20180508,
458,000050.SZ,20190709,陈宏良,M,委员会成员,战略委员会主席,硕士,中国,196811,20170209,
459,000050.SZ,20190709,彭旭辉,M,高管,副总经理,硕士,中国,198109,20180508,
460,000050.SZ,20190709,成为,M,高管,副总经理,本科,中国,198112,20180508,
461,000050.SZ,20190709,朱燕林,M,高管,副总经理,本科,中国,197408,20180508,
462,000050.SZ,20190709,陈宏良,M,董事会成员,董事,硕士,中国,196811,20170209,
463,000050.SZ,20190709,陈泽桐,M,委员会成员,薪酬委员会委员,博士,中国,197007,20160629,
464,000050.SZ,20190709,陈泽桐,M,委员会成员,提名委员会主席,博士,中国,197007,20160629,
465,000050.SZ,20190709,王宝瑛,M,监事,监事,硕士,中国,196407,20170209,
466,000050.SZ,20190709,屈桂锦,F,高管,副总经理,硕士,中国,196904,20100705,
467,000050.SZ,20190709,汪名川,M,委员会成员,审核委员会委员,硕士,中国,196612,20100705,
468,000050.SZ,20190709,朱军,M,委员会成员,审核委员会委员,硕士,中国,196303,20130228,
469,000050.SZ,20190709,朱军,M,委员会成员,提名委员会委员,硕士,中国,196303,20130228,
470,000050.SZ,20190709,朱军,M,委员会成员,薪酬委员会委员,硕士,中国,196303,20130228,
471,000050.SZ,20190709,陈菡,F,委员会成员,薪酬委员会委员,博士,中国,198301,20160629,
472,000050.SZ,20190709,陈泽桐,M,委员会成员,薪酬委员会主席,博士,中国,197007,20160629,
473,000050.SZ,20190709,陈菡,F,委员会成员,提名委员会委员,博士,中国,198301,20160629,
474,000050.SZ,20190709,陈冰峡,F,高管,董事会秘书,硕士,中国,197309,20180110,
475,000050.SZ,20190709,朱军,M,董事会成员,副董事长,硕士,中国,196303,20130228,
476,000050.SZ,20190709,王彬,F,高管,总会计师,硕士,中国,197203,20171030,
477,000050.SZ,20190709,檀庄龙,M,监事,监事,本科,中国,196703,20190708,
478,000050.SZ,20190709,付德斌,M,董事会成员,董事,博士,中国,197702,20170623,
479,000050.SZ,20190709,朱军,M,董事会成员,董事,硕士,中国,196303,20130219,
480,000050.SZ,20190709,陈菡,F,委员会成员,审核委员会主席,博士,中国,198301,20160629,
481,000050.SZ,20190709,董海,M,委员会成员,战略委员会委员,硕士,中国,196801,20180821,
482,000050.SZ,20190709,孙永茂,M,委员会成员,战略委员会委员,硕士,中国,196308,20180821,
483,000050.SZ,20190709,陈菡,F,董事会成员,独立董事,博士,中国,198301,20160629,
484,000050.SZ,20190709,陈菡,F,委员会成员,审核委员会委员,博士,中国,198301,20160629,
